step time minX maxX minY maxY width height area
1145 11.4500 -0.0544 18.3489 1.6547 13.6777 18.4034 12.0230 221.2633
1146 11.4600 -0.0669 18.3502 1.6531 13.6694 18.4171 12.0163 221.3061
1147 11.4700 -0.0796 18.3514 1.6513 13.6610 18.4310 12.0097 221.3501
1148 11.4800 -0.0923 18.3526 1.6494 13.6525 18.4449 12.0030 221.3948
1149 11.4900 -0.1051 18.3536 1.6475 13.6440 18.4588 11.9964 221.4394
1150 11.5000 -0.1180 18.3546 1.6455 13.6354 18.4726 11.9899 221.4836
1151 11.5100 -0.1308 18.3556 1.6435 13.6267 18.4863 11.9833 221.5266
1152 11.5200 -0.1435 18.3564 1.6414 13.6180 18.5000 11.9767 221.5680
1153 11.5300 -0.1563 18.3572 1.6392 13.6093 18.5135 11.9701 221.6073
1154 11.5400 -0.1689 18.3579 1.6370 13.6004 18.5268 11.9634 221.6442
1155 11.5500 -0.1814 18.3586 1.6347 13.5915 18.5400 11.9568 221.6783
1156 11.5600 -0.1938 18.3592 1.6325 13.5825 18.5530 11.9501 221.7091
1157 11.5700 -0.2061 18.3597 1.6302 13.5735 18.5657 11.9433 221.7364
1158 11.5800 -0.2182 18.3601 1.6279 13.5644 18.5783 11.9365 221.7600
1159 11.5900 -0.2302 18.3605 1.6256 13.5552 18.5907 11.9296 221.7794
1160 11.6000 -0.2420 18.3608 1.6233 13.5460 18.6028 11.9227 221.7946
1161 11.6100 -0.2536 18.3610 1.6211 13.5367 18.6147 11.9156 221.8052
1162 11.6200 -0.2651 18.3612 1.6188 13.5273 18.6263 11.9085 221.8111
1163 11.6300 -0.2764 18.3613 1.6166 13.5178 18.6377 11.9013 221.8121
1164 11.6400 -0.2875 18.3613 1.6143 13.5083 18.6489 11.8939 221.8079
1165 11.6500 -0.2984 18.3613 1.6122 13.4986 18.6597 11.8865 221.7985
1166 11.6600 -0.3092 18.3612 1.6100 13.4889 18.6704 11.8789 221.7838
1167 11.6700 -0.3197 18.3610 1.6079 13.4791 18.6808 11.8712 221.7635
1168 11.6800 -0.3301 18.3608 1.6058 13.4693 18.6909 11.8634 221.7376
1169 11.6900 -0.3402 18.3605 1.6038 13.4593 18.7007 11.8555 221.7059
1170 11.7000 -0.3502 18.3602 1.6019 13.4492 18.7103 11.8474 221.6684
1171 11.7100 -0.3600 18.3597 1.6000 13.4391 18.7197 11.8391 221.6249
1172 11.7200 -0.3696 18.3592 1.5981 13.4289 18.7288 11.8307 221.5754
1173 11.7300 -0.3790 18.3587 1.5963 13.4185 18.7376 11.8222 221.5198
1174 11.7400 -0.3882 18.3580 1.5946 13.4081 18.7462 11.8135 221.4581
1175 11.7500 -0.3972 18.3573 1.5930 13.3976 18.7545 11.8046 221.3901
1176 11.7600 -0.4060 18.3566 1.5914 13.3870 18.7626 11.7956 221.3158
1177 11.7700 -0.4147 18.3557 1.5898 13.3762 18.7704 11.7864 221.2351
1178 11.7800 -0.4231 18.3548 1.5884 13.3654 18.7779 11.7770 221.1480
1179 11.7900 -0.4314 18.3539 1.5870 13.3544 18.7853 11.7674 221.0544
1180 11.8000 -0.4395 18.3528 1.5857 13.3434 18.7923 11.7577 220.9543
1181 11.8100 -0.4474 18.3517 1.5844 13.3322 18.7991 11.7478 220.8476
1182 11.8200 -0.4551 18.3506 1.5833 13.3209 18.8057 11.7376 220.7343
1183 11.8300 -0.4627 18.3493 1.5822 13.3095 18.8120 11.7273 220.6143
1184 11.8400 -0.4701 18.3480 1.5812 13.2979 18.8181 11.7168 220.4877
1185 11.8500 -0.4773 18.3467 1.5802 13.2863 18.8240 11.7061 220.3543
1186 11.8600 -0.4843 18.3452 1.5794 13.2745 18.8295 11.6951 220.2141
1187 11.8700 -0.4912 18.3437 1.5786 13.2626 18.8349 11.6840 220.0672
1188 11.8800 -0.4979 18.3422 1.5779 13.2506 18.8400 11.6727 219.9134
1189 11.8900 -0.5044 18.3405 1.5773 13.2384 18.8449 11.6611 219.7528
1190 11.9000 -0.5107 18.3388 1.5767 13.2261 18.8496 11.6494 219.5853
1191 11.9100 -0.5169 18.3371 1.5763 13.2137 18.8540 11.6374 219.4110
1192 11.9200 -0.5229 18.3352 1.5759 13.2011 18.8581 11.6252 219.2297
1193 11.9300 -0.5288 18.3333 1.5756 13.1884 18.8621 11.6128 219.0415
1194 11.9400 -0.5345 18.3314 1.5754 13.1755 18.8658 11.6002 218.8463
1195 11.9500 -0.5400 18.3293 1.5753 13.1626 18.8693 11.5873 218.6442
1196 11.9600 -0.5453 18.3272 1.5752 13.1494 18.8725 11.5742 218.4352
1197 11.9700 -0.5505 18.3250 1.5752 13.1362 18.8756 11.5609 218.2193
1198 11.9800 -0.5556 18.3228 1.5754 13.1228 18.8784 11.5474 217.9965
1199 11.9900 -0.5604 18.3205 1.5756 13.1093 18.8809 11.5337 217.7669
1200 12.0000 -0.5652 18.3181 1.5758 13.0956 18.8833 11.5197 217.5305
1201 12.0100 -0.5697 18.3156 1.5762 13.0818 18.8854 11.5056 217.2873
1202 12.0200 -0.5741 18.3131 1.5767 13.0679 18.8873 11.4912 217.0375
1203 12.0300 -0.5784 18.3105 1.5772 13.0538 18.8889 11.4766 216.7812
1204 12.0400 -0.5825 18.3079 1.5778 13.0397 18.8904 11.4618 216.5185
1205 12.0500 -0.5864 18.3052 1.5786 13.0254 18.8916 11.4469 216.2496
1206 12.0600 -0.5902 18.3024 1.5794 13.0111 18.8926 11.4317 215.9746
1207 12.0700 -0.5939 18.2995 1.5802 12.9966 18.8934 11.4164 215.6938
1208 12.0800 -0.5973 18.2966 1.5812 12.9821 18.8939 11.4009 215.4075
1209 12.0900 -0.6007 18.2936 1.5823 12.9675 18.8942 11.3853 215.1159
1210 12.1000 -0.6039 18.2905 1.5834 12.9529 18.8944 11.3695 214.8194
1211 12.1100 -0.6069 18.2873 1.5846 12.9383 18.8942 11.3536 214.5184
1212 12.1200 -0.6098 18.2841 1.5860 12.9236 18.8939 11.3377 214.2132
1213 12.1300 -0.6125 18.2808 1.5874 12.9090 18.8934 11.3217 213.9043
1214 12.1400 -0.6151 18.2775 1.5889 12.8945 18.8926 11.3056 213.5921
1215 12.1500 -0.6176 18.2740 1.5905 12.8800 18.8916 11.2895 213.2770
1216 12.1600 -0.6199 18.2705 1.5921 12.8655 18.8904 11.2734 212.9593
1217 12.1700 -0.6220 18.2670 1.5939 12.8512 18.8890 11.2573 212.6396
1218 12.1800 -0.6241 18.2633 1.5957 12.8370 18.8874 11.2413 212.3179
1219 12.1900 -0.6259 18.2596 1.5977 12.8229 18.8855 11.2252 211.9945
1220 12.2000 -0.6276 18.2558 1.5997 12.8089 18.8834 11.2093 211.6695
1221 12.2100 -0.6292 18.2519 1.6018 12.7951 18.8811 11.1933 211.3427
1222 12.2200 -0.6307 18.2480 1.6040 12.7814 18.8786 11.1774 211.0140
1223 12.2300 -0.6320 18.2440 1.6063 12.7677 18.8759 11.1615 210.6832
1224 12.2400 -0.6331 18.2399 1.6086 12.7542 18.8730 11.1456 210.3498
1225 12.2500 -0.6341 18.2357 1.6110 12.7407 18.8698 11.1296 210.0134
1226 12.2600 -0.6350 18.2314 1.6136 12.7272 18.8664 11.1136 209.6736
1227 12.2700 -0.6357 18.2271 1.6162 12.7137 18.8628 11.0975 209.3298
1228 12.2800 -0.6363 18.2227 1.6189 12.7001 18.8590 11.0813 208.9816
1229 12.2900 -0.6367 18.2182 1.6216 12.6865 18.8549 11.0649 208.6286
1230 12.3000 -0.6370 18.2137 1.6244 12.6729 18.8507 11.0484 208.2703
1231 12.3100 -0.6371 18.2090 1.6273 12.6591 18.8462 11.0318 207.9065
1232 12.3200 -0.6372 18.2043 1.6303 12.6452 18.8415 11.0149 207.5369
1233 12.3300 -0.6370 18.1995 1.6334 12.6312 18.8365 10.9978 207.1615
1234 12.3400 -0.6367 18.1947 1.6365 12.6171 18.8314 10.9806 206.7802
1235 12.3500 -0.6363 18.1897 1.6397 12.6028 18.8260 10.9632 206.3930
1236 12.3600 -0.6357 18.1847 1.6429 12.5885 18.8204 10.9456 206.0005
1237 12.3700 -0.6350 18.1795 1.6462 12.5740 18.8146 10.9279 205.6030
1238 12.3800 -0.6342 18.1743 1.6495 12.5595 18.8085 10.9100 205.2015
1239 12.3900 -0.6332 18.1691 1.6529 12.5451 18.8022 10.8922 204.7972
1240 12.4000 -0.6320 18.1637 1.6564 12.5307 18.7957 10.8744 204.3922
1241 12.4100 -0.6308 18.1582 1.6598 12.5167 18.7890 10.8568 203.9891
1242 12.4200 -0.6293 18.1527 1.6633 12.5031 18.7820 10.8397 203.5917
1243 12.4300 -0.6277 18.1471 1.6669 12.4902 18.7748 10.8233 203.2049
1244 12.4400 -0.6260 18.1414 1.6704 12.4783 18.7674 10.8078 202.8349
1245 12.4500 -0.6242 18.1356 1.6740 12.4678 18.7597 10.7938 202.4885
1246 12.4600 -0.6222 18.1297 1.6776 12.4591 18.7518 10.7815 202.1722
1247 12.4700 -0.6200 18.1237 1.6812 12.4524 18.7437 10.7711 201.8907
1248 12.4800 -0.6177 18.1176 1.6848 12.4477 18.7353 10.7629 201.6455
1249 12.4900 -0.6153 18.1115 1.6884 12.4450 18.7267 10.7565 201.4344
1250 12.5000 -0.6127 18.1052 1.6920 12.4439 18.7179 10.7519 201.2523
1251 12.5100 -0.6099 18.0989 1.6955 12.4441 18.7088 10.7486 201.0925
1252 12.5200 -0.6070 18.0924 1.6991 12.4453 18.6994 10.7462 200.9483
1253 12.5300 -0.6040 18.0859 1.7025 12.4471 18.6899 10.7445 200.8140
1254 12.5400 -0.6008 18.0792 1.7060 12.4493 18.6801 10.7433 200.6851
1255 12.5500 -0.5975 18.0725 1.7093 12.4516 18.6700 10.7423 200.5584
1256 12.5600 -0.5940 18.0657 1.7127 12.4541 18.6597 10.7414 200.4316
1257 12.5700 -0.5904 18.0587 1.7159 12.4565 18.6491 10.7406 200.3031
1258 12.5800 -0.5866 18.0517 1.7190 12.4589 18.6383 10.7398 200.1720
1259 12.5900 -0.5827 18.0446 1.7221 12.4611 18.6272 10.7390 200.0377
1260 12.6000 -0.5786 18.0373 1.7251 12.4632 18.6159 10.7381 199.8999
1261 12.6100 -0.5744 18.0300 1.7280 12.4652 18.6043 10.7372 199.7585
1262 12.6200 -0.5700 18.0225 1.7307 12.4669 18.5925 10.7362 199.6132
1263 12.6300 -0.5654 18.0150 1.7334 12.4686 18.5804 10.7352 199.4643
1264 12.6400 -0.5607 18.0073 1.7359 12.4700 18.5680 10.7341 199.3118
1265 12.6500 -0.5559 17.9995 1.7383 12.4713 18.5554 10.7330 199.1557
1266 12.6600 -0.5509 17.9916 1.7406 12.4725 18.5425 10.7319 198.9962
1267 12.6700 -0.5457 17.9836 1.7427 12.4735 18.5293 10.7307 198.8333
1268 12.6800 -0.5404 17.9755 1.7448 12.4743 18.5159 10.7296 198.6670
1269 12.6900 -0.5349 17.9672 1.7467 12.4750 18.5021 10.7284 198.4976
1270 12.7000 -0.5293 17.9589 1.7484 12.4756 18.4881 10.7271 198.3249
1271 12.7100 -0.5235 17.9504 1.7501 12.4760 18.4739 10.7259 198.1490
1272 12.7200 -0.5175 17.9418 1.7516 12.4763 18.4593 10.7247 197.9700
1273 12.7300 -0.5114 17.9330 1.7530 12.4764 18.4445 10.7234 197.7877
1274 12.7400 -0.5051 17.9242 1.7543 12.4765 18.4293 10.7222 197.6022
1275 12.7500 -0.4987 17.9152 1.7555 12.4764 18.4139 10.7209 197.4134
1276 12.7600 -0.4920 17.9061 1.7566 12.4762 18.3982 10.7196 197.2212
1277 12.7700 -0.4853 17.8969 1.7575 12.4758 18.3822 10.7183 197.0255
1278 12.7800 -0.4783 17.8876 1.7584 12.4754 18.3659 10.7169 196.8263
1279 12.7900 -0.4712 17.8781 1.7593 12.4748 18.3493 10.7156 196.6235
1280 12.8000 -0.4639 17.8686 1.7600 12.4742 18.3324 10.7142 196.4169
1281 12.8100 -0.4564 17.8589 1.7607 12.4734 18.3153 10.7127 196.2066
1282 12.8200 -0.4488 17.8490 1.7614 12.4726 18.2979 10.7112 195.9924
1283 12.8300 -0.4410 17.8391 1.7619 12.4716 18.2801 10.7097 195.7742
1284 12.8400 -0.4331 17.8291 1.7625 12.4706 18.2622 10.7081 195.5521
1285 12.8500 -0.4250 17.8189 1.7630 12.4694 18.2439 10.7064 195.3260
1286 12.8600 -0.4168 17.8086 1.7635 12.4682 18.2254 10.7046 195.0959
1287 12.8700 -0.4084 17.7983 1.7640 12.4668 18.2067 10.7028 194.8618
1288 12.8800 -0.3999 17.7878 1.7645 12.4654 18.1877 10.7009 194.6238
1289 12.8900 -0.3912 17.7773 1.7651 12.4661 18.1685 10.7010 194.4212
1290 12.9000 -0.3824 17.7667 1.7656 12.4680 18.1491 10.7024 194.2399
1291 12.9100 -0.3736 17.7560 1.7661 12.4699 18.1296 10.7038 194.0560
1292 12.9200 -0.3646 17.7453 1.7667 12.4718 18.1099 10.7052 193.8697
1293 12.9300 -0.3556 17.7345 1.7673 12.4737 18.0902 10.7065 193.6814
1294 12.9400 -0.3466 17.7237 1.7679 12.4756 18.0703 10.7077 193.4914
1295 12.9500 -0.3376 17.7129 1.7686 12.4774 18.0505 10.7088 193.3000
1296 12.9600 -0.3286 17.7021 1.7693 12.4792 18.0307 10.7099 193.1076
1297 12.9700 -0.3196 17.6914 1.7701 12.4810 18.0110 10.7109 192.9149
1298 12.9800 -0.3108 17.6807 1.7709 12.4828 17.9915 10.7119 192.7224
1299 12.9900 -0.3021 17.6701 1.7718 12.4845 17.9721 10.7127 192.5307
1300 13.0000 -0.2936 17.6595 1.7728 12.4863 17.9531 10.7135 192.3407
1301 13.0100 -0.2854 17.6491 1.7738 12.4880 17.9345 10.7142 192.1530
1302 13.0200 -0.2775 17.6388 1.7749 12.4897 17.9163 10.7147 191.9684
1303 13.0300 -0.2700 17.6287 1.7761 12.4913 17.8987 10.7152 191.7877
1304 13.0400 -0.2629 17.6188 1.7774 12.4930 17.8817 10.7155 191.6117
1305 13.0500 -0.2562 17.6091 1.7788 12.4946 17.8653 10.7158 191.4409
1306 13.0600 -0.2501 17.5996 1.7803 12.4962 17.8497 10.7159 191.2760
1307 13.0700 -0.2445 17.5904 1.7818 12.4977 17.8349 10.7159 191.1174
1308 13.0800 -0.2394 17.5814 1.7835 12.4993 17.8209 10.7158 190.9652
1309 13.0900 -0.2350 17.5727 1.7852 12.5008 17.8077 10.7156 190.8196
1310 13.1000 -0.2310 17.5643 1.7870 12.5023 17.7953 10.7152 190.6803
1311 13.1100 -0.2275 17.5561 1.7890 12.5037 17.7836 10.7147 190.5470
1312 13.1200 -0.2246 17.5482 1.7911 12.5052 17.7727 10.7141 190.4193
1313 13.1300 -0.2220 17.5405 1.7932 12.5066 17.7625 10.7134 190.2963
1314 13.1400 -0.2198 17.5330 1.7955 12.5080 17.7529 10.7125 190.1775
1315 13.1500 -0.2180 17.5258 1.7979 12.5094 17.7438 10.7115 190.0620
1316 13.1600 -0.2164 17.5188 1.8004 12.5107 17.7351 10.7103 189.9488
1317 13.1700 -0.2150 17.5119 1.8030 12.5120 17.7269 10.7090 189.8373
1318 13.1800 -0.2137 17.5052 1.8057 12.5133 17.7189 10.7076 189.7265
1319 13.1900 -0.2126 17.4986 1.8086 12.5145 17.7112 10.7060 189.6156
1320 13.2000 -0.2115 17.4922 1.8115 12.5158 17.7037 10.7042 189.5039
1321 13.2100 -0.2104 17.4858 1.8146 12.5170 17.6962 10.7023 189.3908
1322 13.2200 -0.2094 17.4795 1.8179 12.5182 17.6888 10.7003 189.2756
1323 13.2300 -0.2083 17.4732 1.8212 12.5193 17.6814 10.6981 189.1578
1324 13.2400 -0.2071 17.4669 1.8247 12.5204 17.6740 10.6958 189.0371
1325 13.2500 -0.2059 17.4606 1.8283 12.5215 17.6665 10.6933 188.9129
1326 13.2600 -0.2046 17.4543 1.8320 12.5226 17.6589 10.6906 188.7851
1327 13.2700 -0.2032 17.4480 1.8358 12.5237 17.6512 10.6878 188.6534
1328 13.2800 -0.2018 17.4416 1.8398 12.5247 17.6434 10.6849 188.5177
1329 13.2900 -0.2002 17.4352 1.8439 12.5257 17.6355 10.6818 188.3780
1330 13.3000 -0.1986 17.4287 1.8481 12.5267 17.6274 10.6785 188.2343
1331 13.3100 -0.1970 17.4221 1.8525 12.5276 17.6191 10.6751 188.0867
1332 13.3200 -0.1953 17.4155 1.8570 12.5286 17.6108 10.6716 187.9354
1333 13.3300 -0.1936 17.4087 1.8616 12.5295 17.6023 10.6680 187.7806
1334 13.3400 -0.1919 17.4019 1.8663 12.5304 17.5938 10.6642 187.6228
1335 13.3500 -0.1902 17.3950 1.8711 12.5313 17.5852 10.6602 187.4624
1336 13.3600 -0.1887 17.3880 1.8761 12.5323 17.5766 10.6562 187.2999
1337 13.3700 -0.1872 17.3808 1.8811 12.5332 17.5681 10.6521 187.1360
1338 13.3800 -0.1860 17.3736 1.8862 12.5341 17.5596 10.6478 186.9714
1339 13.3900 -0.1850 17.3663 1.8915 12.5350 17.5513 10.6435 186.8069
1340 13.4000 -0.1843 17.3589 1.8968 12.5359 17.5432 10.6391 186.6433
1341 13.4100 -0.1839 17.3514 1.9022 12.5368 17.5353 10.6346 186.4817
1342 13.4200 -0.1839 17.3439 1.9076 12.5378 17.5278 10.6302 186.3231
1343 13.4300 -0.1844 17.3363 1.9131 12.5388 17.5207 10.6256 186.1684
1344 13.4400 -0.1854 17.3286 1.9186 12.5398 17.5140 10.6211 186.0188
1345 13.4500 -0.1869 17.3210 1.9241 12.5408 17.5079 10.6167 185.8753
1346 13.4600 -0.1890 17.3133 1.9297 12.5419 17.5023 10.6123 185.7390
1347 13.4700 -0.1918 17.3056 1.9351 12.5430 17.4974 10.6079 185.6108
1348 13.4800 -0.1952 17.2980 1.9405 12.5442 17.4932 10.6037 185.4918
1349 13.4900 -0.1991 17.2905 1.9458 12.5454 17.4896 10.5996 185.3827
1350 13.5000 -0.2037 17.2831 1.9510 12.5467 17.4868 10.5957 185.2845
1351 13.5100 -0.2089 17.2759 1.9561 12.5480 17.4848 10.5919 185.1979
1352 13.5200 -0.2147 17.2690 1.9610 12.5494 17.4836 10.5884 185.1237
1353 13.5300 -0.2209 17.2623 1.9656 12.5508 17.4832 10.5852 185.0629
1354 13.5400 -0.2276 17.2561 1.9701 12.5523 17.4837 10.5822 185.0162
1355 13.5500 -0.2347 17.2505 1.9742 12.5538 17.4851 10.5796 184.9847
1356 13.5600 -0.2421 17.2454 1.9781 12.5553 17.4875 10.5772 184.9696
1357 13.5700 -0.2498 17.2413 1.9817 12.5569 17.4911 10.5752 184.9723
1358 13.5800 -0.2578 17.2381 1.9849 12.5585 17.4959 10.5736 184.9942
1359 13.5900 -0.2659 17.2361 1.9878 12.5601 17.5020 10.5723 185.0370
1360 13.6000 -0.2741 17.2355 1.9904 12.5618 17.5096 10.5715 185.1022
1361 13.6100 -0.2825 17.2364 1.9925 12.5635 17.5189 10.5709 185.1907
1362 13.6200 -0.2909 17.2388 1.9944 12.5652 17.5297 10.5708 185.3028
1363 13.6300 -0.2993 17.2428 1.9958 12.5668 17.5421 10.5710 185.4378
1364 13.6400 -0.3076 17.2482 1.9969 12.5685 17.5559 10.5716 185.5943
1365 13.6500 -0.3160 17.2549 1.9976 12.5702 17.5709 10.5726 185.7700
1366 13.6600 -0.3242 17.2626 1.9979 12.5719 17.5868 10.5740 185.9624
1367 13.6700 -0.3323 17.2712 1.9979 12.5735 17.6036 10.5756 186.1689
1368 13.6800 -0.3404 17.2805 1.9975 12.5752 17.6208 10.5777 186.3872
1369 13.6900 -0.3483 17.2902 1.9968 12.5768 17.6385 10.5800 186.6150
1370 13.7000 -0.3560 17.3003 1.9957 12.5783 17.6563 10.5827 186.8506
1371 13.7100 -0.3636 17.3106 1.9943 12.5799 17.6742 10.5856 187.0923
1372 13.7200 -0.3710 17.3210 1.9925 12.5814 17.6921 10.5889 187.3388
1373 13.7300 -0.3783 17.3316 1.9905 12.5829 17.7098 10.5924 187.5889
1374 13.7400 -0.3853 17.3421 1.9882 12.5843 17.7274 10.5961 187.8416
1375 13.7500 -0.3922 17.3526 1.9856 12.5857 17.7448 10.6001 188.0959
1376 13.7600 -0.3989 17.3630 1.9828 12.5870 17.7619 10.6042 188.3509
1377 13.7700 -0.4053 17.3734 1.9798 12.5883 17.7787 10.6085 188.6059
1378 13.7800 -0.4116 17.3836 1.9766 12.5896 17.7952 10.6130 188.8600
1379 13.7900 -0.4177 17.3937 1.9732 12.5907 17.8113 10.6175 189.1126
1380 13.8000 -0.4235 17.4036 1.9697 12.5919 17.8271 10.6222 189.3629
1381 13.8100 -0.4292 17.4134 1.9661 12.5930 17.8425 10.6269 189.6102
1382 13.8200 -0.4346 17.4230 1.9624 12.5940 17.8576 10.6316 189.8538
1383 13.8300 -0.4398 17.4324 1.9587 12.5950 17.8722 10.6362 190.0932
1384 13.8400 -0.4448 17.4416 1.9550 12.5959 17.8864 10.6409 190.3276
1385 13.8500 -0.4496 17.4507 1.9513 12.5967 17.9003 10.6454 190.5566
1386 13.8600 -0.4542 17.4596 1.9476 12.5975 17.9137 10.6499 190.7795
1387 13.8700 -0.4585 17.4682 1.9440 12.5982 17.9268 10.6542 190.9960
1388 13.8800 -0.4627 17.4767 1.9405 12.5989 17.9394 10.6584 191.2056
1389 13.8900 -0.4666 17.4850 1.9371 12.5995 17.9516 10.6624 191.4078
1390 13.9000 -0.4703 17.4931 1.9338 12.6001 17.9635 10.6662 191.6024
1391 13.9100 -0.4738 17.5011 1.9307 12.6005 17.9749 10.6698 191.7889
1392 13.9200 -0.4771 17.5088 1.9278 12.6010 17.9859 10.6732 191.9673
1393 13.9300 -0.4802 17.5164 1.9250 12.6013 17.9965 10.6763 192.1371
1394 13.9400 -0.4830 17.5238 1.9224 12.6016 18.0068 10.6792 192.2982
1395 13.9500 -0.4856 17.5310 1.9200 12.6018 18.0166 10.6818 192.4505
1396 13.9600 -0.4881 17.5380 1.9177 12.6019 18.0260 10.6842 192.5938
1397 13.9700 -0.4903 17.5448 1.9157 12.6020 18.0351 10.6863 192.7280
1398 13.9800 -0.4922 17.5515 1.9140 12.6021 18.0437 10.6881 192.8530
1399 13.9900 -0.4940 17.5580 1.9124 12.6020 18.0520 10.6896 192.9687
1400 14.0000 -0.4956 17.5643 1.9111 12.6019 18.0599 10.6908 193.0751
1401 14.0100 -0.4969 17.5705 1.9099 12.6017 18.0674 10.6918 193.1721
1402 14.0200 -0.4981 17.5764 1.9091 12.6014 18.0745 10.6924 193.2598
1403 14.0300 -0.4990 17.5822 1.9084 12.6011 18.0813 10.6927 193.3380
1404 14.0400 -0.4997 17.5879 1.9080 12.6007 18.0876 10.6928 193.4068
1405 14.0500 -0.5003 17.5934 1.9078 12.6003 18.0936 10.6925 193.4662
1406 14.0600 -0.5006 17.5987 1.9078 12.5998 18.0993 10.6919 193.5161
1407 14.0700 -0.5007 17.6039 1.9081 12.5992 18.1045 10.6911 193.5567
1408 14.0800 -0.5006 17.6089 1.9086 12.5985 18.1094 10.6899 193.5880
1409 14.0900 -0.5003 17.6137 1.9094 12.5978 18.1140 10.6884 193.6099
1410 14.1000 -0.4998 17.6184 1.9103 12.5970 18.1182 10.6866 193.6226
1411 14.1100 -0.4991 17.6229 1.9115 12.5961 18.1220 10.6846 193.6261
1412 14.1200 -0.4983 17.6273 1.9130 12.5952 18.1255 10.6822 193.6204
1413 14.1300 -0.4972 17.6315 1.9146 12.5941 18.1287 10.6795 193.6056
1414 14.1400 -0.4960 17.6355 1.9165 12.5931 18.1315 10.6765 193.5818
1415 14.1500 -0.4945 17.6394 1.9186 12.5919 18.1340 10.6733 193.5491
1416 14.1600 -0.4930 17.6432 1.9210 12.5907 18.1362 10.6697 193.5076
1417 14.1700 -0.4912 17.6468 1.9236 12.5894 18.1380 10.6659 193.4574
1418 14.1800 -0.4893 17.6503 1.9263 12.5881 18.1396 10.6617 193.3987
1419 14.1900 -0.4872 17.6536 1.9293 12.5866 18.1408 10.6573 193.3315
1420 14.2000 -0.4850 17.6567 1.9326 12.5851 18.1418 10.6526 193.2561
1421 14.2100 -0.4827 17.6597 1.9360 12.5836 18.1424 10.6475 193.1725
1422 14.2200 -0.4802 17.6626 1.9397 12.5819 18.1429 10.6423 193.0810
1423 14.2300 -0.4777 17.6654 1.9435 12.5802 18.1430 10.6367 192.9819
1424 14.2400 -0.4750 17.6680 1.9476 12.5784 18.1430 10.6308 192.8752
1425 14.2500 -0.4722 17.6705 1.9518 12.5766 18.1427 10.6247 192.7614
1426 14.2600 -0.4694 17.6728 1.9563 12.5747 18.1422 10.6183 192.6406
1427 14.2700 -0.4665 17.6751 1.9610 12.5727 18.1416 10.6117 192.5131
1428 14.2800 -0.4636 17.6772 1.9658 12.5706 18.1408 10.6048 192.3793
1429 14.2900 -0.4607 17.6792 1.9708 12.5685 18.1399 10.5976 192.2395
1430 14.3000 -0.4578 17.6811 1.9761 12.5662 18.1389 10.5902 192.0941
1431 14.3100 -0.4548 17.6829 1.9815 12.5640 18.1378 10.5825 191.9434
1432 14.3200 -0.4520 17.6847 1.9870 12.5616 18.1367 10.5746 191.7880
1433 14.3300 -0.4491 17.6864 1.9927 12.5592 18.1355 10.5665 191.6282
1434 14.3400 -0.4464 17.6880 1.9986 12.5567 18.1344 10.5581 191.4646
1435 14.3500 -0.4437 17.6896 2.0047 12.5541 18.1334 10.5495 191.2976
1436 14.3600 -0.4412 17.6912 2.0108 12.5515 18.1324 10.5407 191.1277
1437 14.3700 -0.4387 17.6928 2.0171 12.5488 18.1316 10.5317 190.9555
1438 14.3800 -0.4365 17.6945 2.0236 12.5460 18.1309 10.5224 190.7816
1439 14.3900 -0.4343 17.6961 2.0301 12.5431 18.1305 10.5131 190.6064
1440 14.4000 -0.4323 17.6979 2.0367 12.5402 18.1302 10.5035 190.4306
1441 14.4100 -0.4305 17.6998 2.0434 12.5372 18.1303 10.4938 190.2548
1442 14.4200 -0.4289 17.7018 2.0502 12.5341 18.1306 10.4839 190.0795
1443 14.4300 -0.4274 17.7039 2.0570 12.5309 18.1313 10.4739 189.9053
1444 14.4400 -0.4260 17.7063 2.0639 12.5277 18.1323 10.4638 189.7329
1445 14.4500 -0.4248 17.7089 2.0708 12.5244 18.1337 10.4536 189.5629
1446 14.4600 -0.4237 17.7118 2.0777 12.5210 18.1356 10.4433 189.3957
1447 14.4700 -0.4228 17.7150 2.0845 12.5175 18.1378 10.4330 189.2320
1448 14.4800 -0.4220 17.7186 2.0913 12.5140 18.1405 10.4226 189.0722
1449 14.4900 -0.4212 17.7224 2.0981 12.5103 18.1437 10.4123 188.9169
1450 14.5000 -0.4205 17.7267 2.1047 12.5066 18.1473 10.4019 188.7664
1451 14.5100 -0.4199 17.7314 2.1112 12.5028 18.1513 10.3916 188.6211
1452 14.5200 -0.4193 17.7364 2.1176 12.4990 18.1558 10.3813 188.4813
1453 14.5300 -0.4188 17.7419 2.1238 12.4950 18.1606 10.3712 188.3472
1454 14.5400 -0.4182 17.7477 2.1299 12.4909 18.1659 10.3611 188.2188
1455 14.5500 -0.4176 17.7539 2.1357 12.4868 18.1715 10.3511 188.0963
1456 14.5600 -0.4170 17.7605 2.1413 12.4826 18.1775 10.3413 187.9795
1457 14.5700 -0.4163 17.7674 2.1466 12.4783 18.1837 10.3317 187.8683
1458 14.5800 -0.4155 17.7746 2.1517 12.4739 18.1901 10.3222 187.7625
1459 14.5900 -0.4147 17.7821 2.1565 12.4694 18.1968 10.3129 187.6616
1460 14.6000 -0.4138 17.7898 2.1610 12.4648 18.2036 10.3038 187.5654
1461 14.6100 -0.4127 17.7977 2.1653 12.4601 18.2104 10.2948 187.4733
