step time minX maxX minY maxY width height area
1255 12.5500 3.8170 16.2982 0.7908 11.8121 12.4812 11.0212 137.5588
1256 12.5600 3.8132 16.2940 0.7837 11.8058 12.4808 11.0222 137.5653
1257 12.5700 3.8096 16.2897 0.7767 11.7996 12.4800 11.0229 137.5664
1258 12.5800 3.8062 16.2852 0.7698 11.7933 12.4790 11.0235 137.5620
1259 12.5900 3.8029 16.2805 0.7631 11.7871 12.4776 11.0239 137.5523
1260 12.6000 3.7998 16.2757 0.7566 11.7809 12.4759 11.0242 137.5371
1261 12.6100 3.7969 16.2708 0.7503 11.7747 12.4739 11.0243 137.5166
1262 12.6200 3.7941 16.2657 0.7442 11.7685 12.4716 11.0243 137.4905
1263 12.6300 3.7915 16.2604 0.7382 11.7623 12.4689 11.0241 137.4589
1264 12.6400 3.7890 16.2550 0.7325 11.7562 12.4660 11.0237 137.4216
1265 12.6500 3.7868 16.2494 0.7269 11.7501 12.4627 11.0232 137.3784
1266 12.6600 3.7847 16.2437 0.7215 11.7443 12.4590 11.0229 137.3343
1267 12.6700 3.7827 16.2378 0.7162 11.7476 12.4551 11.0313 137.3960
1268 12.6800 3.7809 16.2317 0.7112 11.7506 12.4508 11.0395 137.4500
1269 12.6900 3.7793 16.2255 0.7063 11.7536 12.4462 11.0473 137.4962
1270 12.7000 3.7779 16.2191 0.7017 11.7564 12.4412 11.0547 137.5345
1271 12.7100 3.7766 16.2125 0.6972 11.7590 12.4359 11.0619 137.5650
1272 12.7200 3.7755 16.2058 0.6928 11.7616 12.4303 11.0687 137.5877
1273 12.7300 3.7745 16.1988 0.6887 11.7639 12.4243 11.0752 137.6025
1274 12.7400 3.7737 16.1918 0.6847 11.7661 12.4180 11.0814 137.6094
1275 12.7500 3.7731 16.1845 0.6809 11.7682 12.4114 11.0873 137.6085
1276 12.7600 3.7726 16.1770 0.6773 11.7701 12.4044 11.0928 137.5997
1277 12.7700 3.7724 16.1694 0.6739 11.7719 12.3971 11.0980 137.5830
1278 12.7800 3.7722 16.1616 0.6706 11.7735 12.3894 11.1029 137.5584
1279 12.7900 3.7723 16.1536 0.6675 11.7750 12.3814 11.1075 137.5260
1280 12.8000 3.7725 16.1455 0.6645 11.7763 12.3730 11.1118 137.4857
1281 12.8100 3.7729 16.1371 0.6617 11.7775 12.3642 11.1157 137.4376
1282 12.8200 3.7734 16.1286 0.6591 11.7785 12.3552 11.1194 137.3816
1283 12.8300 3.7741 16.1258 0.6567 11.7794 12.3516 11.1227 137.3832
1284 12.8400 3.7750 16.1245 0.6544 11.7801 12.3495 11.1257 137.3968
1285 12.8500 3.7761 16.1231 0.6522 11.7806 12.3471 11.1284 137.4032
1286 12.8600 3.7773 16.1217 0.6503 11.7810 12.3444 11.1308 137.4027
1287 12.8700 3.7787 16.1200 0.6484 11.7813 12.3414 11.1329 137.3951
1288 12.8800 3.7802 16.1183 0.6468 11.7814 12.3381 11.1346 137.3806
1289 12.8900 3.7819 16.1165 0.6452 11.7813 12.3346 11.1361 137.3590
1290 12.9000 3.7838 16.1145 0.6439 11.7811 12.3307 11.1373 137.3305
1291 12.9100 3.7859 16.1124 0.6426 11.7808 12.3266 11.1381 137.2951
1292 12.9200 3.7881 16.1102 0.6416 11.7803 12.3222 11.1387 137.2528
1293 12.9300 3.7905 16.1079 0.6406 11.7796 12.3175 11.1389 137.2036
1294 12.9400 3.7930 16.1055 0.6399 11.7787 12.3125 11.1389 137.1475
1295 12.9500 3.7957 16.1030 0.6392 11.7777 12.3073 11.1385 137.0845
1296 12.9600 3.7986 16.1003 0.6387 11.7766 12.3017 11.1379 137.0147
1297 12.9700 3.8016 16.0975 0.6384 11.7753 12.2959 11.1369 136.9380
1298 12.9800 3.8049 16.0947 0.6382 11.7832 12.2898 11.1451 136.9706
1299 12.9900 3.8082 16.0916 0.6381 11.7961 12.2834 11.1580 137.0588
1300 13.0000 3.8118 16.0885 0.6382 11.8090 12.2767 11.1709 137.1420
1301 13.0100 3.8155 16.0853 0.6384 11.8219 12.2698 11.1835 137.2196
1302 13.0200 3.8194 16.0819 0.6387 11.8346 12.2626 11.1959 137.2910
1303 13.0300 3.8234 16.0785 0.6392 11.8472 12.2551 11.2081 137.3558
1304 13.0400 3.8276 16.0749 0.6398 11.8597 12.2473 11.2199 137.4136
1305 13.0500 3.8320 16.0712 0.6405 11.8719 12.2393 11.2314 137.4640
1306 13.0600 3.8365 16.0674 0.6414 11.8839 12.2309 11.2426 137.5069
1307 13.0700 3.8412 16.0635 0.6424 11.8957 12.2223 11.2533 137.5421
1308 13.0800 3.8460 16.0595 0.6435 11.9073 12.2135 11.2637 137.5693
1309 13.0900 3.8510 16.0553 0.6448 11.9186 12.2043 11.2738 137.5886
1310 13.1000 3.8562 16.0511 0.6462 11.9296 12.1949 11.2834 137.5997
1311 13.1100 3.8615 16.0468 0.6477 11.9403 12.1852 11.2926 137.6028
1312 13.1200 3.8670 16.0423 0.6494 11.9507 12.1753 11.3014 137.5977
1313 13.1300 3.8726 16.0378 0.6511 11.9609 12.1651 11.3097 137.5844
1314 13.1400 3.8784 16.0332 0.6530 11.9707 12.1547 11.3177 137.5632
1315 13.1500 3.8844 16.0285 0.6551 11.9802 12.1441 11.3252 137.5339
1316 13.1600 3.8905 16.0237 0.6572 11.9895 12.1332 11.3323 137.4967
1317 13.1700 3.8968 16.0188 0.6595 11.9984 12.1221 11.3390 137.4518
1318 13.1800 3.9032 16.0140 0.6619 12.0071 12.1108 11.3452 137.3993
1319 13.1900 3.9097 16.0091 0.6644 12.0154 12.0993 11.3510 137.3395
1320 13.2000 3.9165 16.0042 0.6670 12.0234 12.0877 11.3564 137.2726
1321 13.2100 3.9233 15.9993 0.6698 12.0311 12.0760 11.3613 137.1989
1322 13.2200 3.9303 15.9945 0.6727 12.0386 12.0641 11.3659 137.1189
1323 13.2300 3.9375 15.9897 0.6757 12.0457 12.0522 11.3699 137.0330
1324 13.2400 3.9448 15.9851 0.6789 12.0525 12.0403 11.3736 136.9416
1325 13.2500 3.9465 15.9807 0.6821 12.0590 12.0341 11.3768 136.9106
1326 13.2600 3.9451 15.9765 0.6855 12.0652 12.0313 11.3797 136.9126
1327 13.2700 3.9439 15.9725 0.6890 12.0711 12.0286 11.3820 136.9106
1328 13.2800 3.9428 15.9689 0.6926 12.0766 12.0261 11.3840 136.9051
1329 13.2900 3.9419 15.9656 0.6964 12.0819 12.0238 11.3855 136.8969
1330 13.3000 3.9411 15.9628 0.7003 12.0869 12.0217 11.3866 136.8863
1331 13.3100 3.9405 15.9603 0.7043 12.0916 12.0198 11.3873 136.8738
1332 13.3200 3.9400 15.9583 0.7084 12.0960 12.0183 11.3876 136.8595
1333 13.3300 3.9396 15.9566 0.7126 12.1001 12.0170 11.3874 136.8435
1334 13.3400 3.9393 15.9554 0.7170 12.1039 12.0161 11.3869 136.8258
1335 13.3500 3.9391 15.9545 0.7215 12.1073 12.0154 11.3859 136.8060
1336 13.3600 3.9390 15.9540 0.7261 12.1105 12.0150 11.3845 136.7839
1337 13.3700 3.9390 15.9538 0.7308 12.1134 12.0147 11.3826 136.7591
1338 13.3800 3.9391 15.9537 0.7357 12.1160 12.0146 11.3804 136.7312
1339 13.3900 3.9392 15.9539 0.7406 12.1184 12.0147 11.3777 136.6996
1340 13.4000 3.9394 15.9542 0.7457 12.1204 12.0148 11.3746 136.6640
1341 13.4100 3.9396 15.9546 0.7510 12.1221 12.0150 11.3711 136.6241
1342 13.4200 3.9399 15.9551 0.7563 12.1235 12.0152 11.3672 136.5793
1343 13.4300 3.9402 15.9556 0.7618 12.1247 12.0154 11.3629 136.5295
1344 13.4400 3.9406 15.9561 0.7674 12.1255 12.0156 11.3581 136.4743
1345 13.4500 3.9410 15.9566 0.7731 12.1261 12.0157 11.3530 136.4134
1346 13.4600 3.9414 15.9571 0.7789 12.1263 12.0157 11.3474 136.3468
1347 13.4700 3.9419 15.9575 0.7849 12.1263 12.0156 11.3414 136.2741
1348 13.4800 3.9424 15.9578 0.7910 12.1260 12.0155 11.3350 136.1951
1349 13.4900 3.9430 15.9581 0.7972 12.1254 12.0152 11.3282 136.1098
1350 13.5000 3.9436 15.9583 0.8036 12.1245 12.0147 11.3209 136.0180
1351 13.5100 3.9443 15.9584 0.8100 12.1234 12.0141 11.3133 135.9195
1352 13.5200 3.9451 15.9584 0.8166 12.1219 12.0133 11.3053 135.8142
1353 13.5300 3.9459 15.9583 0.8234 12.1202 12.0124 11.2968 135.7021
1354 13.5400 3.9469 15.9581 0.8302 12.1182 12.0112 11.2880 135.5831
1355 13.5500 3.9479 15.9578 0.8372 12.1160 12.0099 11.2788 135.4571
1356 13.5600 3.9491 15.9574 0.8443 12.1135 12.0083 11.2692 135.3239
1357 13.5700 3.9503 15.9569 0.8516 12.1107 12.0066 11.2591 135.1836
1358 13.5800 3.9517 15.9563 0.8590 12.1077 12.0046 11.2487 135.0362
1359 13.5900 3.9532 15.9555 0.8665 12.1044 12.0023 11.2380 134.8815
1360 13.6000 3.9549 15.9547 0.8741 12.1009 11.9998 11.2268 134.7196
1361 13.6100 3.9567 15.9538 0.8819 12.0971 11.9971 11.2152 134.5505
1362 13.6200 3.9586 15.9527 0.8898 12.0931 11.9941 11.2033 134.3740
1363 13.6300 3.9607 15.9516 0.8978 12.0889 11.9909 11.1911 134.1904
1364 13.6400 3.9630 15.9503 0.9060 12.0844 11.9873 11.1784 133.9995
1365 13.6500 3.9654 15.9490 0.9143 12.0797 11.9836 11.1654 133.8014
1366 13.6600 3.9680 15.9475 0.9228 12.0748 11.9795 11.1521 133.5961
1367 13.6700 3.9708 15.9459 0.9314 12.0697 11.9752 11.1384 133.3837
1368 13.6800 3.9737 15.9443 0.9401 12.0644 11.9705 11.1243 133.1642
1369 13.6900 3.9769 15.9425 0.9490 12.0589 11.9656 11.1099 132.9376
1370 13.7000 3.9802 15.9407 0.9580 12.0532 11.9605 11.0952 132.7042
1371 13.7100 3.9837 15.9387 0.9671 12.0474 11.9550 11.0802 132.4638
1372 13.7200 3.9874 15.9367 0.9764 12.0413 11.9492 11.0649 132.2167
1373 13.7300 3.9913 15.9345 0.9859 12.0351 11.9432 11.0492 131.9628
1374 13.7400 3.9954 15.9323 0.9955 12.0288 11.9368 11.0333 131.7025
1375 13.7500 3.9997 15.9299 1.0052 12.0223 11.9302 11.0171 131.4356
1376 13.7600 4.0043 15.9275 1.0151 12.0157 11.9233 11.0006 131.1625
1377 13.7700 4.0090 15.9250 1.0252 12.0090 11.9160 10.9838 130.8832
1378 13.7800 4.0139 15.9224 1.0354 12.0022 11.9085 10.9668 130.5979
1379 13.7900 4.0191 15.9197 1.0458 11.9953 11.9007 10.9495 130.3067
1380 13.8000 4.0245 15.9170 1.0563 11.9884 11.8925 10.9321 130.0100
1381 13.8100 4.0301 15.9141 1.0669 11.9814 11.8841 10.9144 129.7079
1382 13.8200 4.0359 15.9112 1.0778 11.9744 11.8754 10.8966 129.4007
1383 13.8300 4.0419 15.9082 1.0888 11.9674 11.8663 10.8786 129.0885
1384 13.8400 4.0482 15.9052 1.1000 11.9604 11.8570 10.8604 128.7718
1385 13.8500 4.0547 15.9020 1.1113 11.9535 11.8473 10.8422 128.4508
1386 13.8600 4.0614 15.8988 1.1228 11.9466 11.8374 10.8238 128.1259
1387 13.8700 4.0684 15.8955 1.1345 11.9399 11.8271 10.8054 127.7974
1388 13.8800 4.0756 15.8922 1.1463 11.9333 11.8166 10.7870 127.4656
1389 13.8900 4.0830 15.8888 1.1583 11.9269 11.8058 10.7686 127.1311
1390 13.9000 4.0907 15.8853 1.1706 11.9207 11.7946 10.7502 126.7941
1391 13.9100 4.0987 15.8818 1.1829 11.9148 11.7832 10.7318 126.4551
1392 13.9200 4.1069 15.8783 1.1955 11.9091 11.7714 10.7136 126.1144
1393 13.9300 4.1153 15.8747 1.2083 11.9038 11.7594 10.6955 125.7724
1394 13.9400 4.1240 15.8710 1.2212 11.8987 11.7471 10.6775 125.4292
1395 13.9500 4.1329 15.8673 1.2344 11.8940 11.7344 10.6597 125.0852
1396 13.9600 4.1421 15.8636 1.2477 11.8897 11.7215 10.6420 124.7406
1397 13.9700 4.1515 15.8599 1.2612 11.8857 11.7083 10.6245 124.3952
1398 13.9800 4.1612 15.8561 1.2750 11.8821 11.6948 10.6072 124.0491
1399 13.9900 4.1712 15.8523 1.2889 11.8789 11.6811 10.5900 123.7022
1400 14.0000 4.1814 15.8485 1.3030 11.8759 11.6670 10.5729 123.3543
1401 14.0100 4.1919 15.8446 1.3174 11.8733 11.6527 10.5559 123.0050
1402 14.0200 4.2027 15.8408 1.3319 11.8709 11.6381 10.5390 122.6539
1403 14.0300 4.2137 15.8369 1.3467 11.8688 11.6232 10.5221 122.3007
1404 14.0400 4.2249 15.8330 1.3617 11.8669 11.6081 10.5052 121.9451
1405 14.0500 4.2365 15.8291 1.3769 11.8749 11.5927 10.4980 121.6996
1406 14.0600 4.2483 15.8252 1.3923 11.8826 11.5770 10.4903 121.4461
1407 14.0700 4.2603 15.8213 1.4079 11.8901 11.5610 10.4822 121.1845
1408 14.0800 4.2727 15.8174 1.4237 11.8973 11.5448 10.4736 120.9149
1409 14.0900 4.2853 15.8135 1.4397 11.9042 11.5283 10.4645 120.6376
1410 14.1000 4.2981 15.8096 1.4559 11.9109 11.5115 10.4549 120.3524
1411 14.1100 4.3112 15.8057 1.4724 11.9173 11.4945 10.4449 120.0598
1412 14.1200 4.3245 15.8018 1.4889 11.9234 11.4773 10.4345 119.7598
1413 14.1300 4.3381 15.7979 1.5057 11.9293 11.4598 10.4236 119.4528
1414 14.1400 4.3519 15.7940 1.5226 11.9349 11.4421 10.4124 119.1391
1415 14.1500 4.3659 15.7901 1.5395 11.9403 11.4241 10.4007 118.8193
1416 14.1600 4.3801 15.7861 1.5566 11.9454 11.4060 10.3887 118.4941
1417 14.1700 4.3944 15.7822 1.5737 11.9502 11.3877 10.3764 118.1641
1418 14.1800 4.4089 15.7782 1.5908 11.9547 11.3693 10.3639 117.8307
1419 14.1900 4.4233 15.7742 1.6078 11.9590 11.3509 10.3512 117.4949
1420 14.2000 4.4378 15.7702 1.6246 11.9630 11.3324 10.3384 117.1587
1421 14.2100 4.4521 15.7662 1.6412 11.9667 11.3141 10.3255 116.8240
1422 14.2200 4.4661 15.7621 1.6574 11.9702 11.2960 10.3128 116.4936
1423 14.2300 4.4796 15.7580 1.6732 11.9735 11.2784 10.3003 116.1706
1424 14.2400 4.4925 15.7539 1.6882 11.9764 11.2613 10.2882 115.8586
1425 14.2500 4.5045 15.7497 1.7025 11.9791 11.2452 10.2766 115.5622
1426 14.2600 4.5153 15.7455 1.7158 11.9815 11.2302 10.2657 115.2861
1427 14.2700 4.5245 15.7413 1.7281 11.9837 11.2168 10.2556 115.0354
1428 14.2800 4.5317 15.7370 1.7391 11.9856 11.2053 10.2465 114.8152
1429 14.2900 4.5367 15.7326 1.7487 11.9872 11.1960 10.2385 114.6299
1430 14.3000 4.5392 15.7283 1.7570 11.9886 11.1891 10.2316 114.4827
1431 14.3100 4.5389 15.7238 1.7638 11.9897 11.1849 10.2259 114.3754
1432 14.3200 4.5361 15.7193 1.7692 11.9906 11.1833 10.2213 114.3078
1433 14.3300 4.5306 15.7148 1.7733 11.9912 11.1841 10.2178 114.2779
1434 14.3400 4.5229 15.7102 1.7761 11.9915 11.1873 10.2154 114.2823
1435 14.3500 4.5132 15.7055 1.7777 11.9916 11.1923 10.2139 114.3171
1436 14.3600 4.5019 15.7008 1.7781 11.9914 11.1989 10.2133 114.3778
1437 14.3700 4.4893 15.6960 1.7775 11.9911 11.2067 10.2136 114.4604
1438 14.3800 4.4757 15.6911 1.7759 11.9905 11.2155 10.2146 114.5613
1439 14.3900 4.4613 15.6862 1.7733 11.9897 11.2249 10.2164 114.6776
1440 14.4000 4.4465 15.6813 1.7698 11.9887 11.2348 10.2189 114.8069
1441 14.4100 4.4313 15.6762 1.7654 11.9875 11.2450 10.2221 114.9473
1442 14.4200 4.4158 15.6711 1.7602 11.9863 11.2553 10.2261 115.0976
1443 14.4300 4.4002 15.6659 1.7542 11.9850 11.2657 10.2307 115.2567
1444 14.4400 4.3846 15.6607 1.7475 11.9836 11.2761 10.2361 115.4239
1445 14.4500 4.3690 15.6554 1.7401 11.9824 11.2864 10.2423 115.5988
1446 14.4600 4.3534 15.6501 1.7321 11.9813 11.2966 10.2492 115.7813
1447 14.4700 4.3379 15.6593 1.7236 11.9804 11.3213 10.2569 116.1214
1448 14.4800 4.3226 15.6704 1.7146 11.9800 11.3478 10.2654 116.4903
1449 14.4900 4.3073 15.6813 1.7052 11.9801 11.3740 10.2749 116.8659
1450 14.5000 4.2922 15.6919 1.6955 11.9809 11.3996 10.2853 117.2491
1451 14.5100 4.2773 15.7022 1.6856 11.9825 11.4249 10.2969 117.6411
1452 14.5200 4.2625 15.7122 1.6756 11.9853 11.4497 10.3097 118.0429
1453 14.5300 4.2480 15.7220 1.6654 11.9892 11.4741 10.3238 118.4557
1454 14.5400 4.2336 15.7315 1.6551 11.9944 11.4980 10.3392 118.8802
1455 14.5500 4.2194 15.7408 1.6449 12.0010 11.5214 10.3561 119.3168
1456 14.5600 4.2054 15.7498 1.6347 12.0090 11.5444 10.3743 119.7653
1457 14.5700 4.1916 15.7585 1.6246 12.0185 11.5669 10.3939 120.2249
1458 14.5800 4.1781 15.7670 1.6145 12.0292 11.5889 10.4146 120.6941
1459 14.5900 4.1647 15.7752 1.6046 12.0410 11.6105 10.4364 121.1714
1460 14.6000 4.1516 15.7831 1.5948 12.0539 11.6315 10.4590 121.6544
1461 14.6100 4.1387 15.7908 1.5852 12.0676 11.6521 10.4823 122.1412
1462 14.6200 4.1260 15.7982 1.5758 12.0819 11.6722 10.5061 122.6295
1463 14.6300 4.1136 15.8054 1.5666 12.0968 11.6919 10.5302 123.1175
1464 14.6400 4.1013 15.8123 1.5575 12.1120 11.7110 10.5545 123.6034
1465 14.6500 4.0894 15.8190 1.5487 12.1275 11.7297 10.5788 124.0856
1466 14.6600 4.0776 15.8254 1.5401 12.1431 11.7478 10.6031 124.5629
1467 14.6700 4.0661 15.8316 1.5316 12.1588 11.7655 10.6272 125.0341
1468 14.6800 4.0548 15.8375 1.5234 12.1746 11.7826 10.6511 125.4984
1469 14.6900 4.0438 15.8432 1.5154 12.1902 11.7993 10.6748 125.9550
1470 14.7000 4.0331 15.8486 1.5077 12.2058 11.8155 10.6981 126.4033
1471 14.7100 4.0225 15.8537 1.5001 12.2212 11.8312 10.7211 126.8429
1472 14.7200 4.0122 15.8586 1.4928 12.2364 11.8464 10.7437 127.2732
1473 14.7300 4.0022 15.8632 1.4856 12.2515 11.8610 10.7659 127.6940
1474 14.7400 3.9924 15.8676 1.4787 12.2664 11.8752 10.7876 128.1051
1475 14.7500 3.9829 15.8717 1.4720 12.2810 11.8888 10.8090 128.5061
1476 14.7600 3.9736 15.8756 1.4656 12.2954 11.9020 10.8299 128.8969
1477 14.7700 3.9646 15.8792 1.4593 12.3096 11.9146 10.8503 129.2774
1478 14.7800 3.9558 15.8825 1.4532 12.3235 11.9267 10.8703 129.6474
1479 14.7900 3.9473 15.8856 1.4474 12.3372 11.9383 10.8898 130.0068
1480 14.8000 3.9390 15.8884 1.4417 12.3507 11.9494 10.9089 130.3556
1481 14.8100 3.9310 15.8910 1.4363 12.3638 11.9600 10.9276 130.6936
1482 14.8200 3.9232 15.8933 1.4310 12.3768 11.9700 10.9457 131.0207
1483 14.8300 3.9157 15.8953 1.4260 12.3894 11.9796 10.9634 131.3371
1484 14.8400 3.9085 15.8970 1.4212 12.4018 11.9886 10.9807 131.6425
1485 14.8500 3.9015 15.8985 1.4165 12.4140 11.9970 10.9975 131.9370
1486 14.8600 3.8948 15.8997 1.4121 12.4259 12.0050 11.0138 132.2204
1487 14.8700 3.8883 15.9006 1.4079 12.4376 12.0124 11.0297 132.4929
1488 14.8800 3.8820 15.9013 1.4038 12.4490 12.0192 11.0451 132.7543
1489 14.8900 3.8761 15.9016 1.4000 12.4601 12.0256 11.0601 133.0047
1490 14.9000 3.8703 15.9017 1.3963 12.4710 12.0314 11.0747 133.2440
1491 14.9100 3.8649 15.9015 1.3929 12.4817 12.0367 11.0888 133.4722
1492 14.9200 3.8596 15.9010 1.3896 12.4921 12.0414 11.1025 133.6894
1493 14.9300 3.8547 15.9003 1.3865 12.5022 12.0456 11.1157 133.8955
1494 14.9400 3.8500 15.8992 1.3836 12.5121 12.0493 11.1285 134.0905
1495 14.9500 3.8455 15.8979 1.3809 12.5218 12.0524 11.1409 134.2745
1496 14.9600 3.8413 15.8963 1.3784 12.5313 12.0550 11.1528 134.4475
1497 14.9700 3.8373 15.8944 1.3761 12.5405 12.0571 11.1644 134.6095
1498 14.9800 3.8336 15.8922 1.3740 12.5494 12.0586 11.1754 134.7605
1499 14.9900 3.8301 15.8897 1.3720 12.5581 12.0597 11.1861 134.9007
1500 15.0000 3.8268 15.8870 1.3703 12.5666 12.0602 11.1964 135.0301
1501 15.0100 3.8239 15.8840 1.3687 12.5749 12.0602 11.2062 135.1487
1502 15.0200 3.8211 15.8808 1.3673 12.5829 12.0597 11.2156 135.2567
1503 15.0300 3.8186 15.8772 1.3661 12.5907 12.0587 11.2246 135.3541
1504 15.0400 3.8163 15.8735 1.3650 12.5983 12.0572 11.2332 135.4412
1505 15.0500 3.8143 15.8695 1.3642 12.6056 12.0552 11.2414 135.5180
1506 15.0600 3.8125 15.8653 1.3635 12.6127 12.0528 11.2492 135.5848
1507 15.0700 3.8109 15.8609 1.3630 12.6196 12.0500 11.2566 135.6417
1508 15.0800 3.8096 15.8563 1.3627 12.6263 12.0467 11.2636 135.6889
1509 15.0900 3.8086 15.8516 1.3626 12.6327 12.0431 11.2701 135.7268
1510 15.1000 3.8077 15.8467 1.3627 12.6390 12.0390 11.2763 135.7556
1511 15.1100 3.8071 15.8418 1.3629 12.6450 12.0347 11.2821 135.7757
1512 15.1200 3.8067 15.8367 1.3633 12.6507 12.0300 11.2874 135.7873
1513 15.1300 3.8066 15.8316 1.3639 12.6563 12.0250 11.2924 135.7910
1514 15.1400 3.8067 15.8265 1.3647 12.6616 12.0198 11.2969 135.7870
1515 15.1500 3.8070 15.8214 1.3656 12.6667 12.0144 11.3011 135.7759
1516 15.1600 3.8075 15.8163 1.3667 12.6716 12.0088 11.3049 135.7580
1517 15.1700 3.8083 15.8114 1.3680 12.6763 12.0031 11.3082 135.7337
1518 15.1800 3.8093 15.8066 1.3695 12.6807 11.9973 11.3112 135.7035
1519 15.1900 3.8105 15.8019 1.3711 12.6849 11.9914 11.3138 135.6678
1520 15.2000 3.8120 15.7974 1.3730 12.6889 11.9854 11.3160 135.6267
1521 15.2100 3.8137 15.7931 1.3749 12.6927 11.9794 11.3178 135.5806
1522 15.2200 3.8156 15.7890 1.3771 12.6963 11.9735 11.3192 135.5296
1523 15.2300 3.8177 15.7851 1.3795 12.6996 11.9675 11.3202 135.4738
1524 15.2400 3.8200 15.7815 1.3820 12.7028 11.9615 11.3208 135.4131
1525 15.2500 3.8226 15.7780 1.3847 12.7057 11.9554 11.3210 135.3474
1526 15.2600 3.8253 15.7747 1.3875 12.7084 11.9493 11.3208 135.2765
1527 15.2700 3.8283 15.7715 1.3906 12.7108 11.9432 11.3203 135.2002
1528 15.2800 3.8315 15.7685 1.3938 12.7131 11.9370 11.3193 135.1182
1529 15.2900 3.8349 15.7655 1.3972 12.7151 11.9306 11.3180 135.0300
1530 15.3000 3.8385 15.7626 1.4007 12.7170 11.9240 11.3162 134.9353
1531 15.3100 3.8423 15.7596 1.4044 12.7186 11.9173 11.3141 134.8337
1532 15.3200 3.8463 15.7566 1.4083 12.7200 11.9103 11.3116 134.7249
1533 15.3300 3.8505 15.7536 1.4124 12.7211 11.9031 11.3087 134.6084
1534 15.3400 3.8549 15.7504 1.4166 12.7221 11.8955 11.3054 134.4840
1535 15.3500 3.8595 15.7471 1.4211 12.7228 11.8877 11.3018 134.3514
1536 15.3600 3.8642 15.7437 1.4256 12.7233 11.8795 11.2977 134.2104
1537 15.3700 3.8691 15.7400 1.4304 12.7236 11.8709 11.2932 134.0606
1538 15.3800 3.8742 15.7362 1.4353 12.7237 11.8619 11.2884 133.9021
1539 15.3900 3.8795 15.7321 1.4404 12.7236 11.8526 11.2832 133.7345
1540 15.4000 3.8849 15.7277 1.4457 12.7232 11.8428 11.2775 133.5579
1541 15.4100 3.8905 15.7231 1.4511 12.7226 11.8327 11.2715 133.3723
1542 15.4200 3.8962 15.7183 1.4567 12.7218 11.8221 11.2651 133.1775
1543 15.4300 3.9020 15.7132 1.4625 12.7208 11.8112 11.2583 132.9736
1544 15.4400 3.9080 15.7078 1.4684 12.7196 11.7998 11.2511 132.7608
1545 15.4500 3.9141 15.7021 1.4746 12.7181 11.7880 11.2435 132.5390
1546 15.4600 3.9203 15.6961 1.4809 12.7164 11.7759 11.2356 132.3084
1547 15.4700 3.9266 15.6899 1.4873 12.7145 11.7633 11.2272 132.0693
1548 15.4800 3.9329 15.6834 1.4939 12.7124 11.7504 11.2185 131.8217
1549 15.4900 3.9394 15.6766 1.5007 12.7101 11.7372 11.2093 131.5660
1550 15.5000 3.9460 15.6696 1.5077 12.7075 11.7236 11.1998 131.3025
1551 15.5100 3.9526 15.6623 1.5148 12.7048 11.7097 11.1899 131.0314
1552 15.5200 3.9592 15.6548 1.5222 12.7019 11.6956 11.1797 130.7532
1553 15.5300 3.9659 15.6471 1.5296 12.6987 11.6812 11.1691 130.4682
1554 15.5400 3.9727 15.6392 1.5373 12.6955 11.6665 11.1582 130.1770
1555 15.5500 3.9794 15.6311 1.5451 12.6920 11.6517 11.1469 129.8800
1556 15.5600 3.9862 15.6229 1.5531 12.6884 11.6367 11.1353 129.5779
1557 15.5700 3.9930 15.6145 1.5613 12.6847 11.6215 11.1234 129.2715
1558 15.5800 3.9997 15.6060 1.5696 12.6809 11.6063 11.1113 128.9613
1559 15.5900 4.0065 15.5975 1.5781 12.6771 11.5910 11.0989 128.6484
1560 15.6000 4.0132 15.5889 1.5868 12.6732 11.5758 11.0864 128.3336
1561 15.6100 4.0198 15.5804 1.5957 12.6694 11.5605 11.0737 128.0181
1562 15.6200 4.0265 15.5718 1.6047 12.6657 11.5454 11.0610 127.7029
1563 15.6300 4.0330 15.5634 1.6139 12.6621 11.5304 11.0482 127.3895
1564 15.6400 4.0395 15.5551 1.6233 12.6587 11.5156 11.0354 127.0790
1565 15.6500 4.0460 15.5470 1.6328 12.6556 11.5010 11.0228 126.7731
1566 15.6600 4.0524 15.5391 1.6426 12.6529 11.4868 11.0104 126.4732
1567 15.6700 4.0587 15.5315 1.6525 12.6507 11.4728 10.9982 126.1808
1568 15.6800 4.0649 15.5242 1.6625 12.6490 11.4593 10.9864 125.8973
1569 15.6900 4.0711 15.5173 1.6728 12.6479 11.4463 10.9751 125.6242
1570 15.7000 4.0771 15.5108 1.6832 12.6475 11.4337 10.9643 125.3625
1571 15.7100 4.0831 15.5047 1.6938 12.6479 11.4216 10.9541 125.1133
1572 15.7200 4.0890 15.4991 1.7046 12.6490 11.4101 10.9444 124.8770
1573 15.7300 4.0949 15.4940 1.7156 12.6509 11.3992 10.9354 124.6539
1574 15.7400 4.1006 15.4895 1.7267 12.6536 11.3888 10.9269 124.4440
1575 15.7500 4.1063 15.4854 1.7380 12.6569 11.3791 10.9189 124.2468
1576 15.7600 4.1120 15.4819 1.7495 12.6609 11.3699 10.9114 124.0618
1577 15.7700 4.1176 15.4789 1.7612 12.6655 11.3614 10.9043 123.8881
1578 15.7800 4.1231 15.4765 1.7731 12.6706 11.3534 10.8976 123.7249
1579 15.7900 4.1286 15.4747 1.7851 12.6761 11.3461 10.8910 123.5712
