step time minX maxX minY maxY width height area
1202 12.0200 2.3140 17.7365 8.7121 11.6905 15.4225 2.9784 45.9345
1203 12.0300 2.3095 17.7365 8.7135 11.6898 15.4270 2.9763 45.9158
1204 12.0400 2.3050 17.7364 8.7149 11.6891 15.4314 2.9742 45.8968
1205 12.0500 2.3005 17.7363 8.7163 11.6884 15.4358 2.9721 45.8772
1206 12.0600 2.2962 17.7362 8.7177 11.6877 15.4401 2.9700 45.8571
1207 12.0700 2.2918 17.7362 8.7190 11.6869 15.4443 2.9678 45.8362
1208 12.0800 2.2876 17.7361 8.7204 11.6861 15.4485 2.9656 45.8146
1209 12.0900 2.2833 17.7360 8.7219 11.6852 15.4527 2.9634 45.7920
1210 12.1000 2.2791 17.7360 8.7233 11.6844 15.4568 2.9611 45.7685
1211 12.1100 2.2750 17.7359 8.7248 11.6835 15.4609 2.9587 45.7439
1212 12.1200 2.2709 17.7358 8.7263 11.6826 15.4649 2.9563 45.7183
1213 12.1300 2.2669 17.7357 8.7279 11.6817 15.4688 2.9538 45.6914
1214 12.1400 2.2629 17.7357 8.7295 11.6807 15.4727 2.9512 45.6634
1215 12.1500 2.2590 17.7356 8.7311 11.6797 15.4766 2.9486 45.6340
1216 12.1600 2.2551 17.7355 8.7328 11.6787 15.4804 2.9459 45.6033
1217 12.1700 2.2512 17.7354 8.7346 11.6777 15.4842 2.9431 45.5711
1218 12.1800 2.2475 17.7354 8.7364 11.6766 15.4879 2.9402 45.5376
1219 12.1900 2.2437 17.7353 8.7383 11.6755 15.4916 2.9372 45.5026
1220 12.2000 2.2400 17.7352 8.7402 11.6744 15.4952 2.9342 45.4660
1221 12.2100 2.2364 17.7351 8.7422 11.6733 15.4988 2.9311 45.4280
1222 12.2200 2.2328 17.7351 8.7443 11.6722 15.5023 2.9278 45.3883
1223 12.2300 2.2292 17.7350 8.7464 11.6710 15.5058 2.9245 45.3471
1224 12.2400 2.2257 17.7349 8.7487 11.6698 15.5092 2.9211 45.3043
1225 12.2500 2.2223 17.7349 8.7509 11.6685 15.5126 2.9176 45.2598
1226 12.2600 2.2189 17.7348 8.7533 11.6673 15.5159 2.9140 45.2137
1227 12.2700 2.2155 17.7347 8.7557 11.6660 15.5192 2.9103 45.1659
1228 12.2800 2.2122 17.7346 8.7582 11.6647 15.5224 2.9065 45.1164
1229 12.2900 2.2090 17.7346 8.7608 11.6634 15.5256 2.9026 45.0652
1230 12.3000 2.2058 17.7345 8.7634 11.6621 15.5287 2.8986 45.0123
1231 12.3100 2.2026 17.7344 8.7661 11.6607 15.5318 2.8946 44.9578
1232 12.3200 2.1995 17.7343 8.7689 11.6593 15.5349 2.8904 44.9015
1233 12.3300 2.1964 17.7343 8.7718 11.6579 15.5379 2.8861 44.8434
1234 12.3400 2.1934 17.7342 8.7748 11.6564 15.5408 2.8817 44.7837
1235 12.3500 2.1904 17.7341 8.7778 11.6550 15.5437 2.8772 44.7222
1236 12.3600 2.1875 17.7340 8.7809 11.6535 15.5465 2.8726 44.6590
1237 12.3700 2.1846 17.7340 8.7841 11.6520 15.5493 2.8679 44.5941
1238 12.3800 2.1818 17.7339 8.7873 11.6504 15.5521 2.8631 44.5274
1239 12.3900 2.1790 17.7338 8.7907 11.6489 15.5548 2.8582 44.4590
1240 12.4000 2.1763 17.7338 8.7941 11.6473 15.5574 2.8532 44.3889
1241 12.4100 2.1736 17.7337 8.7976 11.6457 15.5601 2.8481 44.3170
1242 12.4200 2.1710 17.7336 8.8011 11.6441 15.5626 2.8429 44.2434
1243 12.4300 2.1684 17.7335 8.8048 11.6424 15.5651 2.8376 44.1681
1244 12.4400 2.1659 17.7335 8.8085 11.6407 15.5676 2.8322 44.0911
1245 12.4500 2.1634 17.7334 8.8123 11.6390 15.5700 2.8267 44.0123
1246 12.4600 2.1610 17.7333 8.8162 11.6373 15.5723 2.8211 43.9319
1247 12.4700 2.1586 17.7332 8.8201 11.6356 15.5747 2.8155 43.8497
1248 12.4800 2.1562 17.7332 8.8241 11.6338 15.5769 2.8097 43.7659
1249 12.4900 2.1539 17.7331 8.8282 11.6320 15.5791 2.8038 43.6803
1250 12.5000 2.1517 17.7330 8.8324 11.6302 15.5813 2.7978 43.5931
1251 12.5100 2.1495 17.7329 8.8367 11.6284 15.5834 2.7917 43.5042
1252 12.5200 2.1474 17.7329 8.8410 11.6265 15.5855 2.7855 43.4136
1253 12.5300 2.1453 17.7328 8.8454 11.6246 15.5875 2.7792 43.3213
1254 12.5400 2.1433 17.7327 8.8498 11.6227 15.5895 2.7729 43.2274
1255 12.5500 2.1413 17.7326 8.8544 11.6208 15.5914 2.7664 43.1319
1256 12.5600 2.1393 17.7326 8.8590 11.6188 15.5932 2.7598 43.0347
1257 12.5700 2.1374 17.7325 8.8637 11.6168 15.5951 2.7532 42.9359
1258 12.5800 2.1356 17.7324 8.8684 11.6148 15.5968 2.7464 42.8354
1259 12.5900 2.1338 17.7323 8.8732 11.6128 15.5985 2.7396 42.7333
1260 12.6000 2.1321 17.7323 8.8781 11.6108 15.6002 2.7326 42.6297
1261 12.6100 2.1304 17.7322 8.8831 11.6087 15.6018 2.7256 42.5244
1262 12.6200 2.1287 17.7321 8.8881 11.6066 15.6034 2.7185 42.4175
1263 12.6300 2.1272 17.7320 8.8932 11.6045 15.6049 2.7113 42.3091
1264 12.6400 2.1256 17.7320 8.8984 11.6024 15.6063 2.7040 42.1991
1265 12.6500 2.1241 17.7319 8.9036 11.6002 15.6077 2.6966 42.0875
1266 12.6600 2.1227 17.7318 8.9089 11.5980 15.6091 2.6891 41.9744
1267 12.6700 2.1213 17.7317 8.9143 11.5958 15.6104 2.6815 41.8598
1268 12.6800 2.1200 17.7317 8.9197 11.5936 15.6117 2.6739 41.7436
1269 12.6900 2.1187 17.7316 8.9252 11.5913 15.6129 2.6661 41.6259
1270 12.7000 2.1175 17.7315 8.9308 11.5891 15.6140 2.6583 41.5068
1271 12.7100 2.1164 17.7314 8.9364 11.5868 15.6151 2.6504 41.3861
1272 12.7200 2.1152 17.7314 8.9421 11.5845 15.6161 2.6424 41.2640
1273 12.7300 2.1142 17.7313 8.9478 11.5821 15.6171 2.6343 41.1404
1274 12.7400 2.1132 17.7312 8.9536 11.5798 15.6181 2.6262 41.0154
1275 12.7500 2.1122 17.7311 8.9595 11.5774 15.6189 2.6179 40.8889
1276 12.7600 2.1113 17.7311 8.9654 11.5750 15.6198 2.6096 40.7610
1277 12.7700 2.1105 17.7310 8.9714 11.5725 15.6205 2.6012 40.6318
1278 12.7800 2.1097 17.7309 8.9774 11.5701 15.6212 2.5927 40.5011
1279 12.7900 2.1089 17.7308 8.9835 11.5676 15.6219 2.5841 40.3690
1280 12.8000 2.1083 17.7308 8.9896 11.5651 15.6225 2.5755 40.2357
1281 12.8100 2.1076 17.7307 8.9958 11.5626 15.6231 2.5668 40.1009
1282 12.8200 2.1071 17.7306 9.0021 11.5601 15.6236 2.5580 39.9649
1283 12.8300 2.1066 17.7305 9.0084 11.5575 15.6240 2.5491 39.8275
1284 12.8400 2.1061 17.7305 9.0147 11.5549 15.6244 2.5402 39.6889
1285 12.8500 2.1057 17.7304 9.0212 11.5523 15.6247 2.5312 39.5489
1286 12.8600 2.1053 17.7303 9.0276 11.5497 15.6250 2.5221 39.4078
1287 12.8700 2.1051 17.7302 9.0341 11.5471 15.6252 2.5130 39.2654
1288 12.8800 2.1048 17.7302 9.0407 11.5444 15.6253 2.5037 39.1218
1289 12.8900 2.1047 17.7301 9.0473 11.5417 15.6254 2.4945 38.9770
1290 12.9000 2.1045 17.7300 9.0539 11.5390 15.6255 2.4851 38.8311
1291 12.9100 2.1045 17.7299 9.0606 11.5363 15.6255 2.4757 38.6840
1292 12.9200 2.1045 17.7299 9.0673 11.5335 15.6254 2.4662 38.5358
1293 12.9300 2.1045 17.7298 9.0741 11.5308 15.6252 2.4567 38.3864
1294 12.9400 2.1047 17.7297 9.0809 11.5280 15.6251 2.4471 38.2360
1295 12.9500 2.1048 17.7296 9.0877 11.5252 15.6248 2.4374 38.0846
1296 12.9600 2.1051 17.7296 9.0946 11.5223 15.6245 2.4277 37.9321
1297 12.9700 2.1054 17.7295 9.1015 11.5195 15.6241 2.4180 37.7787
1298 12.9800 2.1057 17.7294 9.1084 11.5166 15.6237 2.4082 37.6242
1299 12.9900 2.1062 17.7293 9.1154 11.5137 15.6232 2.3983 37.4688
1300 13.0000 2.1066 17.7293 9.1224 11.5108 15.6226 2.3884 37.3124
1301 13.0100 2.1072 17.7292 9.1295 11.5078 15.6220 2.3784 37.1552
1302 13.0200 2.1078 17.7291 9.1365 11.5049 15.6213 2.3684 36.9971
1303 13.0300 2.1085 17.7290 9.1436 11.5019 15.6206 2.3583 36.8381
1304 13.0400 2.1092 17.7290 9.1507 11.4989 15.6198 2.3482 36.6783
1305 13.0500 2.1100 17.7289 9.1579 11.4959 15.6189 2.3380 36.5177
1306 13.0600 2.1108 17.7288 9.1650 11.4929 15.6180 2.3279 36.3563
1307 13.0700 2.1118 17.7287 9.1722 11.4898 15.6170 2.3176 36.1942
1308 13.0800 2.1128 17.7287 9.1794 11.4867 15.6159 2.3073 36.0313
1309 13.0900 2.1138 17.7286 9.1866 11.4837 15.6148 2.2970 35.8677
1310 13.1000 2.1149 17.7285 9.1938 11.4805 15.6136 2.2867 35.7035
1311 13.1100 2.1161 17.7284 9.2011 11.4774 15.6123 2.2763 35.5385
1312 13.1200 2.1174 17.7284 9.2084 11.4743 15.6110 2.2659 35.3730
1313 13.1300 2.1187 17.7283 9.2156 11.4711 15.6096 2.2555 35.2068
1314 13.1400 2.1201 17.7282 9.2229 11.4679 15.6081 2.2450 35.0400
1315 13.1500 2.1215 17.7281 9.2302 11.4647 15.6066 2.2345 34.8726
1316 13.1600 2.1230 17.7280 9.2375 11.4615 15.6050 2.2239 34.7046
1317 13.1700 2.1246 17.7280 9.2449 11.4582 15.6034 2.2134 34.5361
1318 13.1800 2.1263 17.7279 9.2522 11.4550 15.6016 2.2028 34.3670
1319 13.1900 2.1280 17.7278 9.2595 11.4517 15.5998 2.1922 34.1974
1320 13.2000 2.1298 17.7277 9.2669 11.4484 15.5979 2.1815 34.0273
1321 13.2100 2.1317 17.7277 9.2742 11.4451 15.5960 2.1709 33.8566
1322 13.2200 2.1336 17.7276 9.2816 11.4417 15.5940 2.1602 33.6855
1323 13.2300 2.1356 17.7275 9.2889 11.4384 15.5919 2.1494 33.5138
1324 13.2400 2.1377 17.7274 9.2963 11.4350 15.5897 2.1387 33.3416
1325 13.2500 2.1399 17.7274 9.3037 11.4316 15.5875 2.1279 33.1689
1326 13.2600 2.1421 17.7273 9.3111 11.4282 15.5852 2.1171 32.9957
1327 13.2700 2.1444 17.7272 9.3185 11.4248 15.5828 2.1063 32.8220
1328 13.2800 2.1468 17.7271 9.3259 11.4214 15.5803 2.0955 32.6478
1329 13.2900 2.1493 17.7271 9.3333 11.4179 15.5778 2.0846 32.4731
1330 13.3000 2.1518 17.7270 9.3408 11.4144 15.5751 2.0737 32.2978
1331 13.3100 2.1545 17.7269 9.3482 11.4109 15.5724 2.0628 32.1221
1332 13.3200 2.1572 17.7268 9.3556 11.4074 15.5697 2.0518 31.9459
1333 13.3300 2.1600 17.7267 9.3631 11.4039 15.5668 2.0408 31.7691
1334 13.3400 2.1628 17.7267 9.3706 11.4004 15.5639 2.0298 31.5918
1335 13.3500 2.1658 17.7266 9.3780 11.3968 15.5608 2.0188 31.4140
1336 13.3600 2.1688 17.7265 9.3855 11.3932 15.5577 2.0077 31.2357
1337 13.3700 2.1719 17.7264 9.3930 11.3897 15.5545 1.9966 31.0569
1338 13.3800 2.1751 17.7264 9.4005 11.3861 15.5513 1.9855 30.8776
1339 13.3900 2.1784 17.7263 9.4080 11.3824 15.5479 1.9744 30.6977
1340 13.4000 2.1818 17.7262 9.4156 11.3788 15.5444 1.9632 30.5173
1341 13.4100 2.1852 17.7261 9.4231 11.3751 15.5409 1.9520 30.3365
1342 13.4200 2.1888 17.7261 9.4307 11.3715 15.5373 1.9408 30.1551
1343 13.4300 2.1924 17.7260 9.4382 11.3678 15.5336 1.9296 29.9733
1344 13.4400 2.1962 17.7259 9.4458 11.3641 15.5298 1.9183 29.7910
1345 13.4500 2.2000 17.7258 9.4534 11.3604 15.5259 1.9070 29.6082
1346 13.4600 2.2039 17.7257 9.4610 11.3567 15.5219 1.8957 29.4249
1347 13.4700 2.2079 17.7257 9.4686 11.3529 15.5178 1.8844 29.2412
1348 13.4800 2.2120 17.7256 9.4762 11.3492 15.5136 1.8730 29.0571
1349 13.4900 2.2162 17.7255 9.4838 11.3454 15.5093 1.8616 28.8726
1350 13.5000 2.2205 17.7254 9.4914 11.3416 15.5049 1.8502 28.6877
1351 13.5100 2.2249 17.7254 9.4990 11.3378 15.5005 1.8388 28.5024
1352 13.5200 2.2294 17.7253 9.5067 11.3340 15.4959 1.8274 28.3168
1353 13.5300 2.2340 17.7252 9.5143 11.3302 15.4912 1.8159 28.1309
1354 13.5400 2.2387 17.7251 9.5219 11.3264 15.4864 1.8045 27.9446
1355 13.5500 2.2435 17.7251 9.5296 11.3225 15.4816 1.7930 27.7581
1356 13.5600 2.2484 17.7250 9.5372 11.3187 15.4766 1.7815 27.5713
1357 13.5700 2.2534 17.7249 9.5448 11.3148 15.4715 1.7700 27.3844
1358 13.5800 2.2585 17.7248 9.5525 11.3110 15.4663 1.7585 27.1972
1359 13.5900 2.2637 17.7247 9.5601 11.3071 15.4610 1.7470 27.0098
1360 13.6000 2.2690 17.7247 9.5677 11.3032 15.4556 1.7354 26.8224
1361 13.6100 2.2744 17.7246 9.5754 11.2993 15.4501 1.7239 26.6348
1362 13.6200 2.2800 17.7245 9.5830 11.2954 15.4445 1.7124 26.4472
1363 13.6300 2.2856 17.7244 9.5906 11.2915 15.4388 1.7009 26.2595
1364 13.6400 2.2913 17.7244 9.5982 11.2875 15.4330 1.6894 26.0719
1365 13.6500 2.2972 17.7243 9.6058 11.2836 15.4271 1.6778 25.8843
1366 13.6600 2.3031 17.7242 9.6114 11.2822 15.4211 1.6708 25.7651
1367 13.6700 2.3091 17.7241 9.6078 11.2897 15.4150 1.6819 25.9272
1368 13.6800 2.3153 17.7240 9.6042 11.2973 15.4088 1.6931 26.0884
1369 13.6900 2.3215 17.7240 9.6006 11.3048 15.4025 1.7042 26.2487
1370 13.7000 2.3278 17.7239 9.5971 11.3123 15.3961 1.7152 26.4080
1371 13.7100 2.3342 17.7238 9.5935 11.3198 15.3896 1.7263 26.5664
1372 13.7200 2.3407 17.7237 9.5900 11.3272 15.3830 1.7372 26.7238
1373 13.7300 2.3473 17.7237 9.5865 11.3347 15.3763 1.7482 26.8801
1374 13.7400 2.3540 17.7236 9.5831 11.3421 15.3696 1.7590 27.0355
1375 13.7500 2.3607 17.7235 9.5796 11.3495 15.3628 1.7698 27.1897
1376 13.7600 2.3675 17.7234 9.5762 11.3568 15.3559 1.7806 27.3428
1377 13.7700 2.3744 17.7233 9.5729 11.3642 15.3490 1.7913 27.4948
1378 13.7800 2.3813 17.7233 9.5695 11.3715 15.3420 1.8020 27.6457
1379 13.7900 2.3882 17.7232 9.5662 11.3787 15.3350 1.8126 27.7955
1380 13.8000 2.3952 17.7231 9.5629 11.3860 15.3280 1.8231 27.9441
1381 13.8100 2.4021 17.7230 9.5596 11.3932 15.3209 1.8335 28.0916
1382 13.8200 2.4091 17.7230 9.5564 11.4003 15.3139 1.8439 28.2380
1383 13.8300 2.4160 17.7229 9.5532 11.4075 15.3068 1.8543 28.3833
1384 13.8400 2.4229 17.7228 9.5500 11.4146 15.2999 1.8646 28.5275
1385 13.8500 2.4298 17.7227 9.5469 11.4216 15.2929 1.8748 28.6706
1386 13.8600 2.4366 17.7226 9.5438 11.4287 15.2861 1.8849 28.8127
1387 13.8700 2.4433 17.7226 9.5407 11.4357 15.2793 1.8950 28.9539
1388 13.8800 2.4498 17.7225 9.5377 11.4426 15.2727 1.9050 29.0942
1389 13.8900 2.4562 17.7224 9.5347 11.4496 15.2662 1.9149 29.2337
1390 13.9000 2.4624 17.7223 9.5317 11.4565 15.2599 1.9248 29.3724
1391 13.9100 2.4685 17.7223 9.5287 11.4634 15.2538 1.9346 29.5105
1392 13.9200 2.4743 17.7222 9.5259 11.4703 15.2479 1.9444 29.6480
1393 13.9300 2.4799 17.7221 9.5230 11.4771 15.2422 1.9541 29.7851
1394 13.9400 2.4851 17.7220 9.5202 11.4839 15.2369 1.9638 29.9218
1395 13.9500 2.4901 17.7219 9.5174 11.4908 15.2318 1.9734 30.0582
1396 13.9600 2.4948 17.7219 9.5146 11.4976 15.2270 1.9829 30.1944
1397 13.9700 2.4992 17.7218 9.5119 11.5044 15.2226 1.9925 30.3306
1398 13.9800 2.5032 17.7217 9.5093 11.5112 15.2185 2.0020 30.4668
1399 13.9900 2.5068 17.7216 9.5066 11.5180 15.2148 2.0114 30.6030
1400 14.0000 2.5101 17.7215 9.5041 11.5249 15.2114 2.0208 30.7393
1401 14.0100 2.5131 17.7215 9.5015 11.5317 15.2084 2.0302 30.8758
1402 14.0200 2.5157 17.7214 9.4990 11.5385 15.2057 2.0395 31.0124
1403 14.0300 2.5180 17.7213 9.4965 11.5454 15.2034 2.0488 31.1492
1404 14.0400 2.5199 17.7212 9.4941 11.5522 15.2013 2.0581 31.2860
1405 14.0500 2.5215 17.7212 9.4917 11.5591 15.1996 2.0674 31.4230
1406 14.0600 2.5229 17.7211 9.4894 11.5660 15.1982 2.0766 31.5599
1407 14.0700 2.5239 17.7210 9.4871 11.5728 15.1971 2.0857 31.6967
1408 14.0800 2.5248 17.7209 9.4849 11.5797 15.1961 2.0948 31.8334
1409 14.0900 2.5254 17.7208 9.4827 11.5866 15.1954 2.1039 31.9697
1410 14.1000 2.5258 17.7208 9.4805 11.5934 15.1949 2.1129 32.1057
1411 14.1100 2.5261 17.7207 9.4784 11.6003 15.1946 2.1219 32.2412
1412 14.1200 2.5262 17.7206 9.4763 11.6071 15.1944 2.1308 32.3760
1413 14.1300 2.5262 17.7205 9.4743 11.6139 15.1943 2.1396 32.5101
1414 14.1400 2.5261 17.7204 9.4723 11.6207 15.1943 2.1484 32.6434
1415 14.1500 2.5260 17.7204 9.4704 11.6275 15.1944 2.1571 32.7758
1416 14.1600 2.5258 17.7203 9.4685 11.6342 15.1945 2.1657 32.9071
1417 14.1700 2.5255 17.7202 9.4667 11.6409 15.1947 2.1743 33.0374
1418 14.1800 2.5253 17.7201 9.4649 11.6476 15.1949 2.1827 33.1665
1419 14.1900 2.5250 17.7201 9.4631 11.6542 15.1950 2.1911 33.2945
1420 14.2000 2.5248 17.7200 9.4613 11.6608 15.1952 2.1995 33.4212
1421 14.2100 2.5246 17.7199 9.4596 11.6673 15.1953 2.2077 33.5467
1422 14.2200 2.5244 17.7198 9.4580 11.6738 15.1954 2.2159 33.6710
1423 14.2300 2.5243 17.7197 9.4563 11.6803 15.1955 2.2240 33.7941
1424 14.2400 2.5242 17.7197 9.4547 11.6867 15.1955 2.2320 33.9161
1425 14.2500 2.5242 17.7196 9.4531 11.6931 15.1954 2.2400 34.0370
1426 14.2600 2.5242 17.7195 9.4515 11.6994 15.1953 2.2479 34.1570
1427 14.2700 2.5244 17.7194 9.4500 11.7057 15.1950 2.2557 34.2760
1428 14.2800 2.5246 17.7193 9.4484 11.7120 15.1947 2.2636 34.3943
1429 14.2900 2.5249 17.7193 9.4468 11.7182 15.1944 2.2714 34.5120
1430 14.3000 2.5253 17.7192 9.4453 11.7244 15.1939 2.2792 34.6292
1431 14.3100 2.5258 17.7191 9.4437 11.7306 15.1933 2.2869 34.7463
1432 14.3200 2.5264 17.7190 9.4421 11.7368 15.1926 2.2947 34.8632
1433 14.3300 2.5271 17.7189 9.4404 11.7430 15.1919 2.3026 34.9804
1434 14.3400 2.5279 17.7189 9.4388 11.7492 15.1910 2.3104 35.0980
1435 14.3500 2.5288 17.7188 9.4370 11.7554 15.1900 2.3184 35.2163
1436 14.3600 2.5298 17.7187 9.4353 11.7616 15.1890 2.3264 35.3355
1437 14.3700 2.5309 17.7186 9.4334 11.7679 15.1878 2.3345 35.4559
1438 14.3800 2.5321 17.7185 9.4315 11.7742 15.1865 2.3427 35.5777
1439 14.3900 2.5334 17.7185 9.4295 11.7805 15.1851 2.3511 35.7012
1440 14.4000 2.5348 17.7184 9.4274 11.7869 15.1836 2.3596 35.8267
1441 14.4100 2.5363 17.7183 9.4252 11.7934 15.1820 2.3682 35.9544
1442 14.4200 2.5380 17.7182 9.4228 11.7999 15.1803 2.3771 36.0845
1443 14.4300 2.5397 17.7182 9.4204 11.8065 15.1784 2.3861 36.2171
1444 14.4400 2.5416 17.7181 9.4179 11.8132 15.1765 2.3953 36.3524
1445 14.4500 2.5435 17.7180 9.4152 11.8199 15.1745 2.4047 36.4906
1446 14.4600 2.5456 17.7179 9.4124 11.8268 15.1723 2.4144 36.6316
1447 14.4700 2.5478 17.7178 9.4095 11.8337 15.1701 2.4242 36.7755
1448 14.4800 2.5501 17.7178 9.4064 11.8407 15.1677 2.4343 36.9224
1449 14.4900 2.5525 17.7177 9.4033 11.8478 15.1652 2.4445 37.0721
1450 14.5000 2.5550 17.7176 9.4000 11.8550 15.1626 2.4550 37.2246
1451 14.5100 2.5576 17.7175 9.3965 11.8622 15.1599 2.4657 37.3796
1452 14.5200 2.5603 17.7174 9.3930 11.8696 15.1571 2.4765 37.5372
1453 14.5300 2.5631 17.7174 9.3894 11.8769 15.1542 2.4875 37.6969
1454 14.5400 2.5660 17.7173 9.3856 11.8844 15.1512 2.4987 37.8587
1455 14.5500 2.5691 17.7172 9.3818 11.8918 15.1481 2.5100 38.0223
1456 14.5600 2.5722 17.7171 9.3779 11.8994 15.1449 2.5215 38.1873
1457 14.5700 2.5754 17.7170 9.3739 11.9069 15.1416 2.5330 38.3535
1458 14.5800 2.5788 17.7170 9.3699 11.9145 15.1382 2.5446 38.5207
1459 14.5900 2.5822 17.7169 9.3658 11.9220 15.1346 2.5563 38.6884
1460 14.6000 2.5858 17.7168 9.3616 11.9296 15.1310 2.5680 38.8565
1461 14.6100 2.5895 17.7167 9.3574 11.9372 15.1273 2.5798 39.0246
1462 14.6200 2.5932 17.7166 9.3532 11.9447 15.1234 2.5915 39.1924
1463 14.6300 2.5971 17.7166 9.3490 11.9522 15.1195 2.6032 39.3596
1464 14.6400 2.6011 17.7165 9.3447 11.9597 15.1154 2.6149 39.5261
1465 14.6500 2.6051 17.7164 9.3405 11.9671 15.1113 2.6266 39.6914
1466 14.6600 2.6093 17.7163 9.3362 11.9744 15.1070 2.6382 39.8554
1467 14.6700 2.6136 17.7162 9.3320 11.9817 15.1027 2.6497 40.0179
1468 14.6800 2.6180 17.7162 9.3278 11.9890 15.0982 2.6611 40.1785
1469 14.6900 2.6224 17.7161 9.3236 11.9961 15.0936 2.6725 40.3372
1470 14.7000 2.6270 17.7160 9.3195 12.0032 15.0890 2.6837 40.4937
1471 14.7100 2.6317 17.7159 9.3154 12.0101 15.0842 2.6947 40.6479
1472 14.7200 2.6365 17.7158 9.3113 12.0170 15.0794 2.7056 40.7995
1473 14.7300 2.6414 17.7158 9.3073 12.0238 15.0744 2.7164 40.9484
1474 14.7400 2.6463 17.7157 9.3034 12.0304 15.0693 2.7270 41.0945
1475 14.7500 2.6514 17.7156 9.2995 12.0370 15.0642 2.7375 41.2377
1476 14.7600 2.6566 17.7155 9.2957 12.0434 15.0589 2.7477 41.3778
1477 14.7700 2.6619 17.7154 9.2919 12.0497 15.0535 2.7578 41.5147
1478 14.7800 2.6673 17.7154 9.2882 12.0559 15.0481 2.7677 41.6484
1479 14.7900 2.6728 17.7153 9.2846 12.0620 15.0425 2.7774 41.7786
1480 14.8000 2.6783 17.7152 9.2811 12.0679 15.0369 2.7868 41.9054
1481 14.8100 2.6840 17.7151 9.2776 12.0737 15.0311 2.7961 42.0287
1482 14.8200 2.6898 17.7150 9.2742 12.0794 15.0252 2.8052 42.1484
1483 14.8300 2.6957 17.7150 9.2709 12.0849 15.0193 2.8140 42.2644
1484 14.8400 2.7017 17.7149 9.2677 12.0903 15.0132 2.8226 42.3768
1485 14.8500 2.7077 17.7148 9.2645 12.0955 15.0071 2.8310 42.4853
1486 14.8600 2.7139 17.7147 9.2615 12.1006 15.0008 2.8392 42.5900
1487 14.8700 2.7202 17.7146 9.2585 12.1056 14.9944 2.8471 42.6909
1488 14.8800 2.7266 17.7146 9.2556 12.1104 14.9880 2.8548 42.7878
1489 14.8900 2.7331 17.7145 9.2528 12.1151 14.9814 2.8623 42.8808
1490 14.9000 2.7396 17.7144 9.2501 12.1196 14.9748 2.8695 42.9699
1491 14.9100 2.7463 17.7143 9.2475 12.1240 14.9680 2.8765 43.0549
1492 14.9200 2.7531 17.7142 9.2450 12.1282 14.9611 2.8832 43.1359
1493 14.9300 2.7600 17.7141 9.2426 12.1323 14.9542 2.8897 43.2129
1494 14.9400 2.7670 17.7141 9.2402 12.1362 14.9471 2.8959 43.2857
1495 14.9500 2.7741 17.7140 9.2380 12.1399 14.9399 2.9019 43.3545
1496 14.9600 2.7812 17.7139 9.2359 12.1435 14.9327 2.9077 43.4192
1497 14.9700 2.7885 17.7138 9.2338 12.1470 14.9253 2.9132 43.4798
1498 14.9800 2.7959 17.7137 9.2319 12.1503 14.9178 2.9184 43.5362
1499 14.9900 2.8034 17.7137 9.2300 12.1534 14.9102 2.9234 43.5884
1500 15.0000 2.8110 17.7136 9.2282 12.1564 14.9026 2.9281 43.6365
1501 15.0100 2.8187 17.7135 9.2266 12.1592 14.8948 2.9326 43.6804
1502 15.0200 2.8265 17.7134 9.2250 12.1618 14.8869 2.9368 43.7201
1503 15.0300 2.8344 17.7133 9.2236 12.1643 14.8789 2.9408 43.7555
1504 15.0400 2.8424 17.7133 9.2222 12.1667 14.8708 2.9445 43.7868
1505 15.0500 2.8505 17.7132 9.2209 12.1688 14.8626 2.9479 43.8139
1506 15.0600 2.8588 17.7131 9.2197 12.1709 14.8543 2.9511 43.8367
1507 15.0700 2.8671 17.7130 9.2187 12.1727 14.8459 2.9540 43.8554
1508 15.0800 2.8755 17.7129 9.2177 12.1744 14.8374 2.9567 43.8698
1509 15.0900 2.8841 17.7129 9.2168 12.1759 14.8288 2.9591 43.8799
1510 15.1000 2.8927 17.7128 9.2160 12.1773 14.8201 2.9612 43.8859
1511 15.1100 2.9015 17.7127 9.2154 12.1785 14.8112 2.9631 43.8876
1512 15.1200 2.9103 17.7126 9.2148 12.1795 14.8023 2.9647 43.8851
1513 15.1300 2.9193 17.7125 9.2143 12.1804 14.7933 2.9661 43.8784
1514 15.1400 2.9283 17.7125 9.2139 12.1811 14.7841 2.9672 43.8674
1515 15.1500 2.9375 17.7124 9.2136 12.1817 14.7749 2.9680 43.8523
1516 15.1600 2.9468 17.7123 9.2135 12.1821 14.7655 2.9686 43.8330
1517 15.1700 2.9562 17.7122 9.2134 12.1823 14.7560 2.9689 43.8096
1518 15.1800 2.9657 17.7121 9.2134 12.1824 14.7464 2.9690 43.7820
1519 15.1900 2.9753 17.7120 9.2135 12.1823 14.7368 2.9688 43.7503
1520 15.2000 2.9850 17.7120 9.2138 12.1821 14.7270 2.9683 43.7145
1521 15.2100 2.9948 17.7119 9.2141 12.1817 14.7171 2.9676 43.6747
1522 15.2200 3.0047 17.7118 9.2145 12.1812 14.7071 2.9667 43.6310
1523 15.2300 3.0147 17.7117 9.2150 12.1805 14.6970 2.9654 43.5832
1524 15.2400 3.0248 17.7116 9.2157 12.1797 14.6868 2.9640 43.5317
1525 15.2500 3.0350 17.7116 9.2164 12.1787 14.6765 2.9623 43.4763
1526 15.2600 3.0453 17.7115 9.2172 12.1776 14.6662 2.9604 43.4172
