step time minX maxX minY maxY width height area
1397 13.9700 2.9436 18.4053 6.1327 14.1976 15.4617 8.0648 124.6959
1398 13.9800 2.9362 18.4041 6.1315 14.1953 15.4679 8.0638 124.7295
1399 13.9900 2.9291 18.4030 6.1304 14.1929 15.4739 8.0625 124.7577
1400 14.0000 2.9222 18.4018 6.1295 14.1904 15.4796 8.0610 124.7804
1401 14.0100 2.9156 18.4007 6.1287 14.1879 15.4851 8.0592 124.7977
1402 14.0200 2.9091 18.3995 6.1281 14.1853 15.4904 8.0572 124.8094
1403 14.0300 2.9029 18.3983 6.1277 14.1826 15.4955 8.0550 124.8156
1404 14.0400 2.8968 18.3972 6.1274 14.1799 15.5003 8.0525 124.8163
1405 14.0500 2.8910 18.3960 6.1273 14.1771 15.5050 8.0498 124.8115
1406 14.0600 2.8853 18.3948 6.1274 14.1742 15.5095 8.0468 124.8012
1407 14.0700 2.8799 18.3936 6.1277 14.1712 15.5137 8.0435 124.7854
1408 14.0800 2.8747 18.3924 6.1281 14.1682 15.5178 8.0401 124.7641
1409 14.0900 2.8696 18.3913 6.1287 14.1651 15.5216 8.0364 124.7373
1410 14.1000 2.8648 18.3901 6.1295 14.1619 15.5253 8.0324 124.7051
1411 14.1100 2.8601 18.3889 6.1305 14.1586 15.5288 8.0282 124.6674
1412 14.1200 2.8556 18.3877 6.1316 14.1553 15.5321 8.0237 124.6244
1413 14.1300 2.8513 18.3865 6.1329 14.1519 15.5351 8.0190 124.5759
1414 14.1400 2.8472 18.3853 6.1344 14.1484 15.5381 8.0140 124.5220
1415 14.1500 2.8433 18.3841 6.1361 14.1449 15.5408 8.0088 124.4628
1416 14.1600 2.8395 18.3829 6.1380 14.1413 15.5434 8.0033 124.3982
1417 14.1700 2.8360 18.3817 6.1400 14.1376 15.5457 7.9976 124.3283
1418 14.1800 2.8325 18.3805 6.1422 14.1338 15.5479 7.9916 124.2531
1419 14.1900 2.8293 18.3793 6.1446 14.1300 15.5500 7.9854 124.1726
1420 14.2000 2.8262 18.3781 6.1472 14.1261 15.5519 7.9789 124.0868
1421 14.2100 2.8233 18.3768 6.1499 14.1221 15.5536 7.9722 123.9958
1422 14.2200 2.8205 18.3756 6.1529 14.1181 15.5551 7.9652 123.8996
1423 14.2300 2.8179 18.3744 6.1560 14.1140 15.5565 7.9580 123.7981
1424 14.2400 2.8155 18.3732 6.1593 14.1098 15.5577 7.9505 123.6915
1425 14.2500 2.8132 18.3720 6.1627 14.1055 15.5588 7.9428 123.5797
1426 14.2600 2.8111 18.3707 6.1664 14.1012 15.5597 7.9348 123.4627
1427 14.2700 2.8091 18.3695 6.1702 14.0968 15.5604 7.9266 123.3407
1428 14.2800 2.8072 18.3683 6.1742 14.0923 15.5610 7.9181 123.2135
1429 14.2900 2.8056 18.3670 6.1784 14.0878 15.5615 7.9094 123.0812
1430 14.3000 2.8040 18.3658 6.1828 14.0832 15.5618 7.9004 122.9439
1431 14.3100 2.8026 18.3645 6.1874 14.0785 15.5619 7.8912 122.8015
1432 14.3200 2.8014 18.3633 6.1921 14.0738 15.5619 7.8817 122.6542
1433 14.3300 2.8003 18.3620 6.1970 14.0690 15.5618 7.8720 122.5018
1434 14.3400 2.7993 18.3608 6.2021 14.0641 15.5615 7.8620 122.3445
1435 14.3500 2.7985 18.3595 6.2074 14.0592 15.5610 7.8518 122.1823
1436 14.3600 2.7978 18.3583 6.2129 14.0542 15.5605 7.8414 122.0151
1437 14.3700 2.7973 18.3570 6.2185 14.0492 15.5597 7.8307 121.8431
1438 14.3800 2.7969 18.3558 6.2243 14.0441 15.5589 7.8197 121.6663
1439 14.3900 2.7966 18.3545 6.2303 14.0389 15.5579 7.8086 121.4847
1440 14.4000 2.7965 18.3532 6.2365 14.0337 15.5568 7.7972 121.2984
1441 14.4100 2.7965 18.3520 6.2429 14.0284 15.5555 7.7855 121.1074
1442 14.4200 2.7966 18.3507 6.2494 14.0230 15.5541 7.7736 120.9118
1443 14.4300 2.7969 18.3494 6.2561 14.0177 15.5525 7.7615 120.7116
1444 14.4400 2.7973 18.3481 6.2630 14.0122 15.5509 7.7492 120.5069
1445 14.4500 2.7978 18.3469 6.2701 14.0067 15.5491 7.7367 120.2978
1446 14.4600 2.7984 18.3456 6.2773 14.0012 15.5471 7.7239 120.0844
1447 14.4700 2.7992 18.3443 6.2847 13.9956 15.5451 7.7109 119.8667
1448 14.4800 2.8001 18.3430 6.2923 13.9900 15.5429 7.6977 119.6449
1449 14.4900 2.8011 18.3417 6.3001 13.9844 15.5406 7.6843 119.4191
1450 14.5000 2.8023 18.3404 6.3080 13.9787 15.5381 7.6708 119.1894
1451 14.5100 2.8035 18.3391 6.3160 13.9731 15.5356 7.6570 118.9561
1452 14.5200 2.8049 18.3378 6.3243 13.9673 15.5329 7.6431 118.7192
1453 14.5300 2.8064 18.3365 6.3326 13.9616 15.5301 7.6290 118.4790
1454 14.5400 2.8080 18.3352 6.3411 13.9559 15.5272 7.6147 118.2357
1455 14.5500 2.8097 18.3339 6.3497 13.9501 15.5242 7.6004 117.9896
1456 14.5600 2.8115 18.3326 6.3585 13.9444 15.5211 7.5859 117.7409
1457 14.5700 2.8134 18.3313 6.3673 13.9386 15.5179 7.5713 117.4901
1458 14.5800 2.8153 18.3300 6.3763 13.9329 15.5146 7.5566 117.2374
1459 14.5900 2.8174 18.3286 6.3853 13.9271 15.5112 7.5418 116.9834
1460 14.6000 2.8195 18.3273 6.3944 13.9214 15.5078 7.5271 116.7284
1461 14.6100 2.8217 18.3260 6.4035 13.9158 15.5043 7.5123 116.4731
1462 14.6200 2.8239 18.3247 6.4126 13.9101 15.5008 7.4976 116.2181
1463 14.6300 2.8261 18.3233 6.4216 13.9046 15.4972 7.4829 115.9641
1464 14.6400 2.8284 18.3220 6.4306 13.8990 15.4936 7.4684 115.7118
1465 14.6500 2.8307 18.3207 6.4396 13.8935 15.4900 7.4540 115.4621
1466 14.6600 2.8329 18.3193 6.4483 13.8881 15.4864 7.4398 115.2160
1467 14.6700 2.8351 18.3180 6.4569 13.8828 15.4829 7.4259 114.9744
1468 14.6800 2.8372 18.3166 6.4652 13.8775 15.4795 7.4123 114.7386
1469 14.6900 2.8392 18.3153 6.4732 13.8723 15.4761 7.3991 114.5096
1470 14.7000 2.8411 18.3139 6.4809 13.8673 15.4729 7.3864 114.2886
1471 14.7100 2.8428 18.3126 6.4881 13.8623 15.4698 7.3742 114.0770
1472 14.7200 2.8443 18.3112 6.4949 13.8574 15.4669 7.3625 113.8758
1473 14.7300 2.8456 18.3099 6.5011 13.8526 15.4643 7.3515 113.6862
1474 14.7400 2.8467 18.3085 6.5067 13.8480 15.4618 7.3412 113.5091
1475 14.7500 2.8475 18.3072 6.5118 13.8434 15.4597 7.3317 113.3455
1476 14.7600 2.8480 18.3058 6.5161 13.8390 15.4578 7.3229 113.1958
1477 14.7700 2.8482 18.3044 6.5198 13.8347 15.4562 7.3149 113.0605
1478 14.7800 2.8481 18.3031 6.5229 13.8305 15.4549 7.3077 112.9396
1479 14.7900 2.8478 18.3017 6.5252 13.8265 15.4539 7.3012 112.8329
1480 14.8000 2.8471 18.3003 6.5270 13.8225 15.4532 7.2956 112.7399
1481 14.8100 2.8462 18.2989 6.5281 13.8187 15.4527 7.2906 112.6599
1482 14.8200 2.8450 18.2975 6.5287 13.8150 15.4525 7.2863 112.5919
1483 14.8300 2.8436 18.2962 6.5288 13.8114 15.4525 7.2826 112.5349
1484 14.8400 2.8420 18.2948 6.5284 13.8079 15.4528 7.2795 112.4878
1485 14.8500 2.8403 18.2934 6.5277 13.8045 15.4531 7.2768 112.4492
1486 14.8600 2.8384 18.2920 6.5267 13.8012 15.4536 7.2745 112.4181
1487 14.8700 2.8364 18.2906 6.5254 13.7980 15.4542 7.2726 112.3932
1488 14.8800 2.8343 18.2892 6.5238 13.7949 15.4549 7.2710 112.3733
1489 14.8900 2.8321 18.2878 6.5221 13.7918 15.4557 7.2697 112.3575
1490 14.9000 2.8299 18.2864 6.5203 13.7888 15.4564 7.2685 112.3447
1491 14.9100 2.8278 18.2850 6.5185 13.7859 15.4572 7.2674 112.3341
1492 14.9200 2.8256 18.2836 6.5166 13.7830 15.4580 7.2665 112.3248
1493 14.9300 2.8234 18.2822 6.5146 13.7802 15.4587 7.2655 112.3162
1494 14.9400 2.8213 18.2807 6.5128 13.7774 15.4594 7.2647 112.3076
1495 14.9500 2.8192 18.2793 6.5109 13.7747 15.4601 7.2638 112.2984
1496 14.9600 2.8172 18.2779 6.5091 13.7719 15.4607 7.2628 112.2883
1497 14.9700 2.8153 18.2765 6.5074 13.7693 15.4612 7.2619 112.2767
1498 14.9800 2.8135 18.2751 6.5058 13.7666 15.4616 7.2608 112.2634
1499 14.9900 2.8117 18.2736 6.5043 13.7639 15.4619 7.2597 112.2480
1500 15.0000 2.8101 18.2722 6.5029 13.7613 15.4621 7.2584 112.2303
1501 15.0100 2.8085 18.2708 6.5016 13.7587 15.4622 7.2570 112.2101
1502 15.0200 2.8071 18.2693 6.5005 13.7561 15.4622 7.2556 112.1873
1503 15.0300 2.8058 18.2679 6.4995 13.7535 15.4621 7.2540 112.1617
1504 15.0400 2.8046 18.2664 6.4986 13.7509 15.4619 7.2522 112.1333
1505 15.0500 2.8035 18.2650 6.4979 13.7483 15.4615 7.2504 112.1022
1506 15.0600 2.8025 18.2635 6.4973 13.7458 15.4610 7.2484 112.0682
1507 15.0700 2.8017 18.2621 6.4969 13.7432 15.4604 7.2463 112.0316
1508 15.0800 2.8010 18.2606 6.4965 13.7407 15.4597 7.2442 111.9923
1509 15.0900 2.8004 18.2592 6.4963 13.7382 15.4588 7.2419 111.9507
1510 15.1000 2.7999 18.2577 6.4963 13.7358 15.4578 7.2395 111.9068
1511 15.1100 2.7996 18.2562 6.4963 13.7334 15.4567 7.2371 111.8609
1512 15.1200 2.7994 18.2548 6.4964 13.7310 15.4554 7.2346 111.8134
1513 15.1300 2.7993 18.2533 6.4967 13.7287 15.4540 7.2321 111.7646
1514 15.1400 2.7994 18.2518 6.4970 13.7266 15.4524 7.2296 111.7149
1515 15.1500 2.7996 18.2504 6.4973 13.7245 15.4507 7.2272 111.6649
1516 15.1600 2.8000 18.2489 6.4977 13.7225 15.4489 7.2248 111.6150
1517 15.1700 2.8005 18.2474 6.4981 13.7207 15.4469 7.2225 111.5659
1518 15.1800 2.8011 18.2459 6.4985 13.7190 15.4448 7.2204 111.5183
1519 15.1900 2.8019 18.2444 6.4989 13.7175 15.4425 7.2185 111.4728
1520 15.2000 2.8028 18.2429 6.4993 13.7162 15.4401 7.2169 111.4302
1521 15.2100 2.8038 18.2414 6.4995 13.7151 15.4376 7.2156 111.3913
1522 15.2200 2.8050 18.2399 6.4996 13.7142 15.4349 7.2146 111.3569
1523 15.2300 2.8063 18.2384 6.4995 13.7136 15.4321 7.2141 111.3279
1524 15.2400 2.8078 18.2369 6.4993 13.7133 15.4291 7.2140 111.3051
1525 15.2500 2.8094 18.2354 6.4988 13.7132 15.4260 7.2144 111.2891
1526 15.2600 2.8112 18.2339 6.4981 13.7134 15.4227 7.2154 111.2807
1527 15.2700 2.8131 18.2324 6.4970 13.7140 15.4193 7.2170 111.2804
1528 15.2800 2.8151 18.2309 6.4957 13.7149 15.4157 7.2192 111.2887
1529 15.2900 2.8173 18.2293 6.4940 13.7160 15.4120 7.2220 111.3057
1530 15.3000 2.8196 18.2278 6.4920 13.7175 15.4082 7.2255 111.3317
1531 15.3100 2.8221 18.2263 6.4897 13.7193 15.4042 7.2296 111.3666
1532 15.3200 2.8247 18.2247 6.4870 13.7214 15.4000 7.2344 111.4101
1533 15.3300 2.8275 18.2232 6.4839 13.7237 15.3957 7.2398 111.4617
1534 15.3400 2.8304 18.2217 6.4806 13.7264 15.3913 7.2457 111.5210
1535 15.3500 2.8334 18.2201 6.4770 13.7292 15.3867 7.2522 111.5872
1536 15.3600 2.8366 18.2186 6.4732 13.7323 15.3820 7.2591 111.6596
1537 15.3700 2.8399 18.2170 6.4691 13.7356 15.3771 7.2665 111.7374
1538 15.3800 2.8434 18.2155 6.4649 13.7391 15.3721 7.2742 111.8197
1539 15.3900 2.8469 18.2139 6.4605 13.7427 15.3669 7.2822 111.9056
1540 15.4000 2.8507 18.2123 6.4559 13.7465 15.3617 7.2905 111.9945
1541 15.4100 2.8545 18.2108 6.4513 13.7503 15.3563 7.2990 112.0854
1542 15.4200 2.8585 18.2092 6.4467 13.7543 15.3507 7.3076 112.1776
1543 15.4300 2.8625 18.2076 6.4420 13.7584 15.3451 7.3164 112.2705
1544 15.4400 2.8667 18.2060 6.4373 13.7625 15.3393 7.3252 112.3634
1545 15.4500 2.8710 18.2044 6.4326 13.7666 15.3334 7.3340 112.4558
1546 15.4600 2.8754 18.2029 6.4280 13.7708 15.3275 7.3429 112.5473
1547 15.4700 2.8799 18.2013 6.4234 13.7750 15.3214 7.3516 112.6374
1548 15.4800 2.8844 18.1997 6.4189 13.7792 15.3153 7.3603 112.7259
1549 15.4900 2.8889 18.1981 6.4145 13.7834 15.3091 7.3690 112.8124
1550 15.5000 2.8935 18.1965 6.4102 13.7876 15.3030 7.3775 112.8970
1551 15.5100 2.8981 18.1949 6.4059 13.7918 15.2968 7.3858 112.9793
1552 15.5200 2.9026 18.1932 6.4019 13.7959 15.2906 7.3940 113.0595
1553 15.5300 2.9071 18.1916 6.3979 13.8000 15.2845 7.4021 113.1376
1554 15.5400 2.9114 18.1900 6.3941 13.8040 15.2786 7.4100 113.2136
1555 15.5500 2.9156 18.1884 6.3904 13.8080 15.2728 7.4176 113.2879
1556 15.5600 2.9196 18.1867 6.3868 13.8119 15.2671 7.4251 113.3606
1557 15.5700 2.9233 18.1851 6.3834 13.8158 15.2618 7.4324 113.4321
1558 15.5800 2.9267 18.1834 6.3801 13.8196 15.2568 7.4395 113.5027
1559 15.5900 2.9296 18.1818 6.3770 13.8234 15.2521 7.4463 113.5727
1560 15.6000 2.9322 18.1801 6.3741 13.8271 15.2480 7.4530 113.6427
1561 15.6100 2.9342 18.1785 6.3713 13.8307 15.2443 7.4594 113.7129
1562 15.6200 2.9357 18.1768 6.3686 13.8342 15.2411 7.4656 113.7836
1563 15.6300 2.9366 18.1751 6.3662 13.8377 15.2385 7.4715 113.8550
1564 15.6400 2.9369 18.1735 6.3638 13.8411 15.2365 7.4772 113.9272
1565 15.6500 2.9367 18.1718 6.3617 13.8444 15.2351 7.4827 114.0001
1566 15.6600 2.9359 18.1701 6.3597 13.8477 15.2342 7.4880 114.0737
1567 15.6700 2.9345 18.1684 6.3578 13.8508 15.2339 7.4930 114.1475
1568 15.6800 2.9327 18.1667 6.3562 13.8539 15.2341 7.4978 114.2213
1569 15.6900 2.9304 18.1650 6.3547 13.8570 15.2346 7.5023 114.2947
1570 15.7000 2.9278 18.1633 6.3533 13.8599 15.2355 7.5066 114.3671
1571 15.7100 2.9248 18.1616 6.3521 13.8628 15.2368 7.5107 114.4382
1572 15.7200 2.9216 18.1599 6.3511 13.8656 15.2382 7.5145 114.5075
1573 15.7300 2.9182 18.1581 6.3502 13.8683 15.2399 7.5181 114.5746
1574 15.7400 2.9147 18.1564 6.3495 13.8709 15.2417 7.5214 114.6391
1575 15.7500 2.9111 18.1547 6.3490 13.8735 15.2436 7.5245 114.7006
1576 15.7600 2.9074 18.1529 6.3486 13.8760 15.2455 7.5274 114.7589
1577 15.7700 2.9037 18.1512 6.3484 13.8784 15.2475 7.5300 114.8137
1578 15.7800 2.9000 18.1494 6.3484 13.8808 15.2494 7.5324 114.8648
1579 15.7900 2.8963 18.1477 6.3485 13.8831 15.2513 7.5346 114.9120
1580 15.8000 2.8927 18.1459 6.3488 13.8853 15.2532 7.5365 114.9552
1581 15.8100 2.8892 18.1441 6.3493 13.8874 15.2549 7.5382 114.9942
1582 15.8200 2.8857 18.1423 6.3499 13.8895 15.2566 7.5396 115.0289
1583 15.8300 2.8824 18.1406 6.3507 13.8915 15.2582 7.5408 115.0592
1584 15.8400 2.8791 18.1388 6.3516 13.8934 15.2597 7.5418 115.0851
1585 15.8500 2.8760 18.1370 6.3528 13.8953 15.2610 7.5425 115.1065
1586 15.8600 2.8729 18.1351 6.3541 13.8971 15.2622 7.5430 115.1233
1587 15.8700 2.8700 18.1333 6.3555 13.8988 15.2633 7.5433 115.1355
1588 15.8800 2.8673 18.1315 6.3571 13.9005 15.2642 7.5433 115.1431
1589 15.8900 2.8646 18.1297 6.3589 13.9021 15.2650 7.5431 115.1461
1590 15.9000 2.8621 18.1278 6.3609 13.9036 15.2657 7.5427 115.1444
1591 15.9100 2.8598 18.1260 6.3630 13.9051 15.2662 7.5420 115.1380
1592 15.9200 2.8576 18.1241 6.3654 13.9065 15.2666 7.5411 115.1269
1593 15.9300 2.8555 18.1223 6.3678 13.9078 15.2668 7.5400 115.1112
1594 15.9400 2.8535 18.1204 6.3705 13.9091 15.2669 7.5386 115.0907
1595 15.9500 2.8518 18.1185 6.3733 13.9103 15.2668 7.5370 115.0654
1596 15.9600 2.8501 18.1167 6.3763 13.9114 15.2666 7.5351 115.0355
1597 15.9700 2.8486 18.1148 6.3795 13.9125 15.2662 7.5330 115.0008
1598 15.9800 2.8472 18.1129 6.3828 13.9135 15.2656 7.5307 114.9614
1599 15.9900 2.8460 18.1110 6.3863 13.9145 15.2649 7.5282 114.9173
1600 16.0000 2.8450 18.1091 6.3900 13.9154 15.2641 7.5254 114.8684
1601 16.0100 2.8440 18.1071 6.3939 13.9163 15.2631 7.5224 114.8148
1602 16.0200 2.8433 18.1052 6.3979 13.9170 15.2620 7.5191 114.7565
1603 16.0300 2.8426 18.1033 6.4021 13.9178 15.2606 7.5156 114.6935
1604 16.0400 2.8421 18.1013 6.4065 13.9185 15.2592 7.5119 114.6257
1605 16.0500 2.8418 18.0994 6.4111 13.9191 15.2576 7.5080 114.5533
1606 16.0600 2.8416 18.0974 6.4159 13.9196 15.2558 7.5038 114.4761
1607 16.0700 2.8415 18.0954 6.4208 13.9202 15.2539 7.4993 114.3943
1608 16.0800 2.8416 18.0935 6.4259 13.9206 15.2518 7.4947 114.3078
1609 16.0900 2.8419 18.0915 6.4312 13.9210 15.2496 7.4898 114.2166
1610 16.1000 2.8422 18.0895 6.4367 13.9214 15.2472 7.4847 114.1208
1611 16.1100 2.8428 18.0875 6.4423 13.9216 15.2447 7.4793 114.0204
1612 16.1200 2.8434 18.0855 6.4481 13.9219 15.2421 7.4738 113.9154
1613 16.1300 2.8442 18.0834 6.4541 13.9221 15.2392 7.4680 113.8059
1614 16.1400 2.8451 18.0814 6.4603 13.9222 15.2363 7.4619 113.6920
1615 16.1500 2.8462 18.0794 6.4666 13.9223 15.2332 7.4557 113.5736
1616 16.1600 2.8474 18.0773 6.4731 13.9223 15.2299 7.4492 113.4509
1617 16.1700 2.8488 18.0753 6.4798 13.9223 15.2265 7.4425 113.3240
1618 16.1800 2.8502 18.0732 6.4866 13.9222 15.2230 7.4357 113.1929
1619 16.1900 2.8518 18.0711 6.4935 13.9221 15.2193 7.4286 113.0578
1620 16.2000 2.8535 18.0690 6.5007 13.9220 15.2155 7.4213 112.9189
1621 16.2100 2.8553 18.0669 6.5079 13.9217 15.2116 7.4138 112.7764
1622 16.2200 2.8573 18.0648 6.5153 13.9215 15.2076 7.4062 112.6304
1623 16.2300 2.8593 18.0627 6.5228 13.9212 15.2034 7.3984 112.4812
1624 16.2400 2.8614 18.0606 6.5303 13.9208 15.1992 7.3905 112.3291
1625 16.2500 2.8636 18.0584 6.5380 13.9204 15.1948 7.3824 112.1745
1626 16.2600 2.8659 18.0563 6.5457 13.9199 15.1904 7.3742 112.0178
1627 16.2700 2.8682 18.0541 6.5535 13.9194 15.1859 7.3660 111.8595
1628 16.2800 2.8705 18.0520 6.5612 13.9189 15.1814 7.3577 111.7001
1629 16.2900 2.8729 18.0498 6.5689 13.9183 15.1769 7.3494 111.5403
1630 16.3000 2.8753 18.0476 6.5766 13.9177 15.1723 7.3410 111.3807
1631 16.3100 2.8776 18.0454 6.5842 13.9170 15.1678 7.3328 111.2223
1632 16.3200 2.8798 18.0432 6.5916 13.9162 15.1634 7.3246 111.0658
1633 16.3300 2.8820 18.0410 6.5989 13.9155 15.1590 7.3166 110.9123
1634 16.3400 2.8840 18.0387 6.6059 13.9146 15.1547 7.3088 110.7629
1635 16.3500 2.8858 18.0365 6.6125 13.9138 15.1507 7.3012 110.6186
1636 16.3600 2.8874 18.0342 6.6189 13.9129 15.1468 7.2940 110.4806
1637 16.3700 2.8888 18.0320 6.6248 13.9119 15.1432 7.2871 110.3500
1638 16.3800 2.8899 18.0297 6.6302 13.9109 15.1398 7.2807 110.2279
1639 16.3900 2.8906 18.0274 6.6352 13.9099 15.1368 7.2747 110.1154
1640 16.4000 2.8910 18.0251 6.6396 13.9088 15.1341 7.2692 110.0131
1641 16.4100 2.8909 18.0228 6.6434 13.9076 15.1318 7.2643 109.9217
1642 16.4200 2.8905 18.0204 6.6466 13.9065 15.1299 7.2599 109.8416
1643 16.4300 2.8897 18.0181 6.6492 13.9052 15.1284 7.2561 109.7728
1644 16.4400 2.8884 18.0157 6.6512 13.9040 15.1273 7.2528 109.7151
1645 16.4500 2.8868 18.0134 6.6526 13.9027 15.1266 7.2500 109.6681
1646 16.4600 2.8848 18.0110 6.6536 13.9013 15.1262 7.2477 109.6310
1647 16.4700 2.8824 18.0086 6.6540 13.8999 15.1262 7.2459 109.6029
1648 16.4800 2.8797 18.0062 6.6540 13.8985 15.1265 7.2444 109.5828
1649 16.4900 2.8768 18.0038 6.6537 13.8970 15.1270 7.2433 109.5695
1650 16.5000 2.8736 18.0013 6.6530 13.8955 15.1278 7.2424 109.5619
1651 16.5100 2.8702 17.9989 6.6521 13.8939 15.1287 7.2418 109.5588
1652 16.5200 2.8667 17.9964 6.6510 13.8923 15.1297 7.2413 109.5590
1653 16.5300 2.8631 17.9940 6.6497 13.8906 15.1309 7.2409 109.5616
1654 16.5400 2.8594 17.9915 6.6483 13.8889 15.1321 7.2406 109.5654
1655 16.5500 2.8556 17.9890 6.6469 13.8872 15.1333 7.2403 109.5697
1656 16.5600 2.8519 17.9865 6.6454 13.8854 15.1346 7.2399 109.5736
1657 16.5700 2.8481 17.9839 6.6440 13.8835 15.1358 7.2396 109.5764
1658 16.5800 2.8444 17.9814 6.6426 13.8817 15.1369 7.2391 109.5776
1659 16.5900 2.8408 17.9788 6.6412 13.8797 15.1380 7.2385 109.5766
1660 16.6000 2.8372 17.9762 6.6400 13.8778 15.1390 7.2378 109.5729
1661 16.6100 2.8338 17.9736 6.6388 13.8758 15.1399 7.2369 109.5662
1662 16.6200 2.8304 17.9710 6.6378 13.8737 15.1406 7.2359 109.5561
1663 16.6300 2.8272 17.9684 6.6369 13.8716 15.1412 7.2347 109.5424
1664 16.6400 2.8241 17.9657 6.6361 13.8694 15.1417 7.2333 109.5249
1665 16.6500 2.8211 17.9631 6.6355 13.8673 15.1420 7.2318 109.5035
1666 16.6600 2.8183 17.9604 6.6350 13.8650 15.1421 7.2300 109.4779
1667 16.6700 2.8156 17.9577 6.6347 13.8627 15.1421 7.2281 109.4482
1668 16.6800 2.8131 17.9550 6.6345 13.8604 15.1419 7.2259 109.4143
1669 16.6900 2.8107 17.9522 6.6344 13.8580 15.1415 7.2236 109.3761
1670 16.7000 2.8085 17.9495 6.6346 13.8556 15.1410 7.2211 109.3338
1671 16.7100 2.8065 17.9467 6.6348 13.8532 15.1402 7.2184 109.2873
1672 16.7200 2.8047 17.9439 6.6352 13.8506 15.1393 7.2155 109.2369
1673 16.7300 2.8030 17.9411 6.6357 13.8481 15.1381 7.2124 109.1825
1674 16.7400 2.8015 17.9383 6.6363 13.8455 15.1368 7.2092 109.1245
1675 16.7500 2.8002 17.9354 6.6370 13.8428 15.1353 7.2059 109.0630
1676 16.7600 2.7990 17.9326 6.6377 13.8401 15.1335 7.2024 108.9983
1677 16.7700 2.7980 17.9297 6.6385 13.8374 15.1316 7.1989 108.9307
1678 16.7800 2.7973 17.9268 6.6393 13.8346 15.1295 7.1953 108.8607
1679 16.7900 2.7966 17.9238 6.6402 13.8318 15.1272 7.1916 108.7887
1680 16.8000 2.7962 17.9209 6.6409 13.8289 15.1247 7.1879 108.7151
1681 16.8100 2.7959 17.9179 6.6416 13.8259 15.1219 7.1843 108.6405
1682 16.8200 2.7959 17.9149 6.6422 13.8230 15.1190 7.1807 108.5656
1683 16.8300 2.7960 17.9118 6.6426 13.8199 15.1159 7.1773 108.4910
1684 16.8400 2.7962 17.9088 6.6428 13.8168 15.1126 7.1740 108.4175
1685 16.8500 2.7967 17.9057 6.6428 13.8137 15.1090 7.1709 108.3459
1686 16.8600 2.7973 17.9026 6.6424 13.8105 15.1053 7.1681 108.2769
1687 16.8700 2.7981 17.8995 6.6416 13.8073 15.1014 7.1657 108.2113
1688 16.8800 2.7991 17.8963 6.6405 13.8040 15.0972 7.1636 108.1500
1689 16.8900 2.8002 17.8931 6.6388 13.8007 15.0929 7.1619 108.0936
1690 16.9000 2.8016 17.8899 6.6366 13.7973 15.0884 7.1607 108.0428
1691 16.9100 2.8031 17.8867 6.6339 13.7939 15.0836 7.1600 107.9981
1692 16.9200 2.8047 17.8834 6.6306 13.7904 15.0787 7.1598 107.9598
1693 16.9300 2.8066 17.8801 6.6268 13.7869 15.0735 7.1601 107.9281
1694 16.9400 2.8086 17.8768 6.6223 13.7833 15.0682 7.1610 107.9030
1695 16.9500 2.8108 17.8735 6.6173 13.7797 15.0627 7.1624 107.8844
1696 16.9600 2.8131 17.8701 6.6117 13.7760 15.0569 7.1643 107.8718
1697 16.9700 2.8157 17.8667 6.6056 13.7722 15.0510 7.1666 107.8648
1698 16.9800 2.8184 17.8632 6.5990 13.7684 15.0449 7.1694 107.8627
1699 16.9900 2.8212 17.8597 6.5920 13.7646 15.0385 7.1726 107.8648
1700 17.0000 2.8243 17.8562 6.5846 13.7607 15.0320 7.1761 107.8705
1701 17.0100 2.8274 17.8527 6.5769 13.7567 15.0252 7.1798 107.8788
1702 17.0200 2.8308 17.8491 6.5689 13.7527 15.0183 7.1838 107.8890
1703 17.0300 2.8343 17.8455 6.5607 13.7487 15.0112 7.1880 107.9004
1704 17.0400 2.8380 17.8418 6.5522 13.7445 15.0038 7.1923 107.9121
1705 17.0500 2.8418 17.8381 6.5437 13.7404 14.9963 7.1967 107.9236
1706 17.0600 2.8459 17.8344 6.5350 13.7362 14.9885 7.2011 107.9341
1707 17.0700 2.8500 17.8306 6.5263 13.7319 14.9806 7.2055 107.9432
1708 17.0800 2.8544 17.8268 6.5176 13.7275 14.9724 7.2099 107.9502
1709 17.0900 2.8589 17.8230 6.5089 13.7231 14.9641 7.2143 107.9548
1710 17.1000 2.8635 17.8191 6.5002 13.7187 14.9555 7.2185 107.9564
1711 17.1100 2.8684 17.8151 6.4916 13.7142 14.9468 7.2226 107.9547
1712 17.1200 2.8734 17.8112 6.4830 13.7096 14.9378 7.2266 107.9494
1713 17.1300 2.8785 17.8071 6.4746 13.7050 14.9286 7.2304 107.9402
1714 17.1400 2.8838 17.8031 6.4662 13.7003 14.9192 7.2341 107.9267
1715 17.1500 2.8893 17.7990 6.4580 13.6956 14.9096 7.2375 107.9089
1716 17.1600 2.8950 17.7948 6.4500 13.6908 14.8998 7.2408 107.8864
1717 17.1700 2.9008 17.7906 6.4421 13.6859 14.8898 7.2438 107.8592
1718 17.1800 2.9068 17.7863 6.4343 13.6810 14.8795 7.2467 107.8270
1719 17.1900 2.9130 17.7820 6.4267 13.6760 14.8690 7.2493 107.7898
1720 17.2000 2.9193 17.7776 6.4193 13.6710 14.8583 7.2516 107.7473
1721 17.2100 2.9258 17.7732 6.4121 13.6659 14.8474 7.2538 107.6997
